city,d,kappa,generator,K,D,Kprime,L1,h1,Bmax,Btheory
Amsterdam,922662498,2,ipsp_rho125,15,2,15,281.2630223194759,40,497.25786494599714,19128.1065399261
Amsterdam,10585373288,1,ipsp_rho4,3,1,3,271.65200668650806,38,326.1057058665848,5562.432106984129
Amsterdam,10585373288,1,ipsp_rho4,5,1,5,271.65200668650806,38,477.7125797270736,108454.91371174606
Amsterdam,10585373288,1,ipsp_rho4,15,1,15,271.65200668650806,38,1090.5287155293481,215728692880.20782
Amsterdam,10585373288,1,ipsp_rho125,3,1,3,271.65200668650806,38,299.7992756026295,543.2062604476688
Amsterdam,10585373288,1,ipsp_rho125,5,1,5,271.65200668650806,38,353.00430512959946,1034.3066569494827
Amsterdam,10585373288,1,ipsp_rho125,15,1,15,271.65200668650806,38,417.04135032639385,18272.931053764023
Amsterdam,46249143,1,ipsp_rho4,3,1,3,207.8901709498536,32,372.43056226831726,4350.242735197658
Amsterdam,46249143,1,ipsp_rho4,5,1,5,207.8901709498536,32,451.0126579904485,85987.88376316252
Amsterdam,46249143,1,ipsp_rho4,15,1,15,207.8901709498536,32,649.6536420838038,176064177124.84192
Amsterdam,46249143,1,ipsp_rho125,3,1,3,207.8901709498536,32,281.90650539494317,424.82839210914625
Amsterdam,46249143,1,ipsp_rho125,5,1,5,207.8901709498536,32,294.3848608485783,820.044362670541
Amsterdam,46249143,1,ipsp_rho125,15,1,15,207.8901709498536,32,451.13315223994147,14913.215885595802
Amsterdam,46268854,2,ipsp_rho4,3,2,3,132.51062309656336,20,228.05085123657722,2760.169969545014
Amsterdam,46268854,2,ipsp_rho4,5,2,5,132.51062309656336,20,337.6174195795073,54402.71951272022
Amsterdam,46268854,2,ipsp_rho4,15,2,15,132.51062309656336,20,541.357665309991,110732477215.77011
Amsterdam,46268854,2,ipsp_rho125,3,1,3,132.51062309656336,20,142.74671026947925,269.54784858838025
Amsterdam,46268854,2,ipsp_rho125,5,1,5,132.51062309656336,20,156.54133236557203,518.8247634193441
Amsterdam,46268854,2,ipsp_rho125,15,2,15,132.51062309656336,20,290.77378136742067,9379.405653284342
Amsterdam,46289604,2,ipsp_rho4,3,2,3,111.09379978726993,18,162.7613239597536,2353.5007965963187
Amsterdam,46289604,2,ipsp_rho4,5,2,5,111.09379978726993,18,189.68930033820672,46872.0127455411
Amsterdam,46289604,2,ipsp_rho4,15,2,15,111.09379978726993,18,308.0900405145815,97467249716.6685
Amsterdam,46289604,2,ipsp_rho125,3,2,3,111.09379978726993,18,144.46171760930073,229.83406216760923
Amsterdam,46289604,2,ipsp_rho125,5,2,5,111.09379978726993,18,162.7613239597536,447.0063471368894
Amsterdam,46289604,2,ipsp_rho125,15,2,15,111.09379978726993,18,210.36191847662894,8255.79717882806
Amsterdam,46289604,2,yen,3,1,3,111.09379978726993,18,114.74422442918691,114.74422442918691
Amsterdam,46289604,2,eps10,3,1,3,111.09379978726993,18,114.74422442918691,122.20317976599694
Amsterdam,46289604,2,eps25,3,1,3,111.09379978726993,18,114.74422442918691,138.8672497340874
Amsterdam,46289604,2,yen,5,1,5,111.09379978726993,18,117.95159795254979,117.95159795254979
Amsterdam,46289604,2,eps10,5,1,5,111.09379978726993,18,117.95159795254979,122.20317976599694
Amsterdam,46289604,2,eps25,5,1,5,111.09379978726993,18,117.95159795254979,138.8672497340874
Amsterdam,46289604,2,yen,15,1,15,111.09379978726993,18,127.06336639540214,127.06336639540214
Amsterdam,46289604,2,eps10,15,1,9,111.09379978726993,18,122.02191776824219,122.20317976599694
Amsterdam,46289604,2,eps25,15,1,15,111.09379978726993,18,127.06336639540214,138.8672497340874
Amsterdam,46310386,3,ipsp_rho4,3,3,3,114.94104745259189,17,142.3039444972642,2383.05675924147
Amsterdam,46310386,3,ipsp_rho4,5,3,5,114.94104745259189,17,165.5367714243709,46832.90814786352
Amsterdam,46310386,3,ipsp_rho4,15,3,15,114.94104745259189,17,432.5514074052856,94741891014.05414
Amsterdam,46310386,3,ipsp_rho125,3,3,3,114.94104745259189,17,142.3039444972642,232.72038664467482
Amsterdam,46310386,3,ipsp_rho125,5,3,5,114.94104745259189,17,150.76639923879247,446.6334166323044
Amsterdam,46310386,3,ipsp_rho125,15,3,15,114.94104745259189,17,228.87579633498385,8024.950317407999
Amsterdam,46310386,3,yen,3,1,3,114.94104745259189,17,118.59147209450886,118.59147209450886
Amsterdam,46310386,3,eps10,3,1,3,114.94104745259189,17,118.59147209450886,126.43515219785108
Amsterdam,46310386,3,eps25,3,1,3,114.94104745259189,17,118.59147209450886,143.67630931573987
Amsterdam,46310386,3,yen,5,1,5,114.94104745259189,17,121.83436894397474,121.83436894397474
Amsterdam,46310386,3,eps10,5,1,5,114.94104745259189,17,121.83436894397474,126.43515219785108
Amsterdam,46310386,3,eps25,5,1,5,114.94104745259189,17,121.83436894397474,143.67630931573987
Amsterdam,46310386,3,yen,15,1,15,114.94104745259189,17,129.1641474531957,129.1641474531957
Amsterdam,46310386,3,eps10,15,1,13,114.94104745259189,17,126.25432653701756,126.43515219785108
Amsterdam,46310386,3,eps25,15,1,15,114.94104745259189,17,129.1641474531957,143.67630931573987
Amsterdam,2772719489,2,ipsp_rho4,3,2,3,41.271763358206925,10,208.14953557364495,980.3482137313108
Amsterdam,2772719489,2,ipsp_rho4,5,2,5,41.271763358206925,10,314.6327546822928,20805.571419700973
Amsterdam,2772719489,2,ipsp_rho4,15,2,15,41.271763358206925,10,473.28727577288953,48659768456.98437
Amsterdam,2772719489,2,ipsp_rho125,3,1,3,41.271763358206925,10,54.91004986346509,95.73713024719832
Amsterdam,2772719489,2,ipsp_rho125,5,1,5,41.271763358206925,10,54.91004986346509,198.4173910112474
Amsterdam,2772719489,2,ipsp_rho125,15,2,15,41.271763358206925,10,320.78906612854706,4121.642708883131
Amsterdam,46371106,4,ipsp_rho4,3,2,3,58.753565164951425,10,193.82575916454738,1260.0570426392228
Amsterdam,46371106,4,ipsp_rho4,5,3,5,58.753565164951425,10,210.41570958911703,25280.912682227565
Amsterdam,46371106,4,ipsp_rho4,15,4,15,58.753565164951425,10,449.8293090093102,53352503896.67945
Amsterdam,46371106,4,ipsp_rho125,3,1,3,58.753565164951425,10,80.92125392274208,123.0524455702366
Amsterdam,46371106,4,ipsp_rho125,5,1,5,58.753565164951425,10,80.92125392274208,241.09757120349468
Amsterdam,46371106,4,ipsp_rho125,15,3,15,58.753565164951425,10,210.41570958911703,4519.132861900094
Amsterdam,46371106,4,yen,3,1,3,58.753565164951425,10,63.30720689763336,63.30720689763336
Amsterdam,46371106,4,eps10,3,1,3,58.753565164951425,10,63.30720689763336,64.62892168144657
Amsterdam,46371106,4,eps25,3,1,3,58.753565164951425,10,63.30720689763336,73.44195645618927
Amsterdam,46371106,4,yen,5,1,5,58.753565164951425,10,66.35527763251412,66.35527763251412
Amsterdam,46371106,4,eps10,5,1,3,58.753565164951425,10,63.30720689763336,64.62892168144657
Amsterdam,46371106,4,eps25,5,1,5,58.753565164951425,10,66.35527763251412,73.44195645618927
Amsterdam,46371106,4,yen,15,1,15,58.753565164951425,10,78.8137537224832,78.8137537224832
Amsterdam,46371106,4,eps10,15,1,3,58.753565164951425,10,63.30720689763336,64.62892168144657
Amsterdam,46371106,4,eps25,15,1,11,58.753565164951425,10,73.25934339923707,73.44195645618927
Amsterdam,3300515578,5,ipsp_rho4,3,2,3,82.91072582269058,11,144.80487834946365,1678.5716131630493
Amsterdam,3300515578,5,ipsp_rho4,5,3,5,82.91072582269058,11,285.3249202427908,32489.14581060879
Amsterdam,3300515578,5,ipsp_rho4,15,5,15,82.91072582269058,11,444.2125409181998,63595238717.50492
Amsterdam,3300515578,5,ipsp_rho125,3,1,3,82.91072582269058,11,131.65541266201373,163.92300909795404
Amsterdam,3300515578,5,ipsp_rho125,5,2,5,82.91072582269058,11,144.80487834946365,309.84063921555315
Amsterdam,3300515578,5,ipsp_rho125,15,3,15,82.91072582269058,11,268.288353700254,5386.726248222898
Amsterdam,3300515578,5,yen,3,1,3,82.91072582269058,11,84.1279452115462,84.1279452115462
Amsterdam,3300515578,5,eps10,3,1,3,82.91072582269058,11,84.1279452115462,91.20179840495965
Amsterdam,3300515578,5,eps25,3,1,3,82.91072582269058,11,84.1279452115462,103.63840727836322
Amsterdam,3300515578,5,yen,5,1,5,82.91072582269058,11,84.3449717372038,84.3449717372038
Amsterdam,3300515578,5,eps10,5,1,5,82.91072582269058,11,84.3449717372038,91.20179840495965
Amsterdam,3300515578,5,eps25,5,1,5,82.91072582269058,11,84.3449717372038,103.63840727836322
Amsterdam,3300515578,5,yen,15,1,15,82.91072582269058,11,86.29152271393353,86.29152271393353
Amsterdam,3300515578,5,eps10,15,1,15,82.91072582269058,11,86.29152271393353,91.20179840495965
Amsterdam,3300515578,5,eps25,15,1,15,82.91072582269058,11,86.29152271393353,103.63840727836322
Amsterdam,46411017,1,ipsp_rho4,3,1,3,127.93099772339365,19,195.84866739107093,2654.8959635742985
Amsterdam,46411017,1,ipsp_rho4,5,1,5,127.93099772339365,19,269.6034035220984,52206.33541718878
Amsterdam,46411017,1,ipsp_rho4,15,1,15,127.93099772339365,19,628.147650177154,105745047006.41414
Amsterdam,46411017,1,ipsp_rho125,3,1,3,127.93099772339365,19,179.8012914736834,259.2671839428026
Amsterdam,46411017,1,ipsp_rho125,5,1,5,127.93099772339365,19,195.84866739107093,497.87841241062904
Amsterdam,46411017,1,ipsp_rho125,15,1,15,127.93099772339365,19,303.3963650191699,8956.95388233875
Amsterdam,46411017,1,yen,3,1,3,127.93099772339365,19,129.18706838716315,129.18706838716315
Amsterdam,46411017,1,eps10,3,1,3,127.93099772339365,19,129.18706838716315,140.72409749573302
Amsterdam,46411017,1,eps25,3,1,3,127.93099772339365,19,129.18706838716315,159.91374715424206
Amsterdam,46411017,1,yen,5,1,5,127.93099772339365,19,129.87916107784105,129.87916107784105
Amsterdam,46411017,1,eps10,5,1,5,127.93099772339365,19,129.87916107784105,140.72409749573302
Amsterdam,46411017,1,eps25,5,1,5,127.93099772339365,19,129.87916107784105,159.91374715424206
Amsterdam,46411017,1,yen,15,1,15,127.93099772339365,19,133.66757837696701,133.66757837696701
Amsterdam,46411017,1,eps10,15,1,15,127.93099772339365,19,133.66757837696701,140.72409749573302
Amsterdam,46411017,1,eps25,15,1,15,127.93099772339365,19,133.66757837696701,159.91374715424206
Amsterdam,46435511,3,ipsp_rho4,3,3,3,187.18454868520595,26,238.26550839613276,3826.9527789632953
Amsterdam,46435511,3,ipsp_rho4,5,3,5,187.18454868520595,26,337.80877078702173,74543.24446341273
Amsterdam,46435511,3,ipsp_rho4,15,3,15,187.18454868520595,26,623.2927495938908,147957475666.46747
Amsterdam,46435511,3,ipsp_rho125,3,3,3,187.18454868520595,26,238.26550839613276,373.7258573206343
Amsterdam,46435511,3,ipsp_rho125,5,3,5,187.18454868520595,26,238.26550839613276,710.8997770634911
Amsterdam,46435511,3,ipsp_rho125,15,3,15,187.18454868520595,26,334.65960941845304,12532.485668207437
Amsterdam,46435511,3,yen,3,1,3,187.18454868520595,26,195.41458833889413,195.41458833889413
Amsterdam,46435511,3,eps10,3,1,3,187.18454868520595,26,195.41458833889413,205.90300355372656
Amsterdam,46435511,3,eps25,3,1,3,187.18454868520595,26,195.41458833889413,233.98068585650745
Amsterdam,46435511,3,yen,5,1,5,187.18454868520595,26,198.45037961273638,198.45037961273638
Amsterdam,46435511,3,eps10,5,1,5,187.18454868520595,26,198.45037961273638,205.90300355372656
Amsterdam,46435511,3,eps25,5,1,5,187.18454868520595,26,198.45037961273638,233.98068585650745
Amsterdam,46435511,3,yen,15,1,15,187.18454868520595,26,210.35512311613107,210.35512311613107
Amsterdam,46435511,3,eps10,15,1,11,187.18454868520595,26,205.63943907112753,205.90300355372656
Amsterdam,46435511,3,eps25,15,1,15,187.18454868520595,26,210.35512311613107,233.98068585650745
Amsterdam,1615543977,4,ipsp_rho4,3,3,3,124.1987410739788,19,276.1941930820558,2595.1798571836607
Amsterdam,1615543977,4,ipsp_rho4,5,3,5,124.1987410739788,19,276.1941930820558,51250.87771493857
Amsterdam,1615543977,4,ipsp_rho4,15,4,15,124.1987410739788,19,625.2803589434463,104743176990.81943
Amsterdam,1615543977,4,ipsp_rho125,3,2,3,124.1987410739788,19,186.3866976504813,253.43553292809187
Amsterdam,1615543977,4,ipsp_rho125,5,2,5,124.1987410739788,19,199.74409038559634,488.7664577001435
Amsterdam,1615543977,4,ipsp_rho125,15,3,15,124.1987410739788,19,363.8562655752341,8872.09219113126
Amsterdam,1615543977,4,yen,3,1,3,124.1987410739788,19,130.37044196368515,130.37044196368515
Amsterdam,1615543977,4,eps10,3,1,3,124.1987410739788,19,130.37044196368515,136.6186151813767
Amsterdam,1615543977,4,eps25,3,1,3,124.1987410739788,19,130.37044196368515,155.2484263424735
Amsterdam,1615543977,4,yen,5,1,5,124.1987410739788,19,135.7585072095093,135.7585072095093
Amsterdam,1615543977,4,eps10,5,1,5,124.1987410739788,19,135.7585072095093,136.6186151813767
Amsterdam,1615543977,4,eps25,5,1,5,124.1987410739788,19,135.7585072095093,155.2484263424735
Amsterdam,1615543977,4,yen,15,1,15,124.1987410739788,19,149.7101813470753,149.7101813470753
Amsterdam,1615543977,4,eps10,15,1,5,124.1987410739788,19,135.7585072095093,136.6186151813767
Amsterdam,1615543977,4,eps25,15,1,15,124.1987410739788,19,149.7101813470753,155.2484263424735
Amsterdam,46468706,4,ipsp_rho4,3,2,3,188.19645048894836,39,239.68837581741784,4259.143207823174
Amsterdam,46468706,4,ipsp_rho4,5,3,5,188.19645048894836,39,332.7947937666897,88114.29132517078
Amsterdam,46468706,4,ipsp_rho4,15,4,15,188.19645048894836,39,886.8160139919463,197084358980.58228
Amsterdam,46468706,4,ipsp_rho125,3,2,3,188.19645048894836,39,239.1740661474814,415.9319538889818
Amsterdam,46468706,4,ipsp_rho125,5,2,5,188.19645048894836,39,253.23352869430536,840.3233654515341
Amsterdam,46468706,4,ipsp_rho125,15,4,15,188.19645048894836,39,375.4458601087727,16693.694544504713
Amsterdam,46468706,4,yen,3,1,3,188.19645048894836,39,188.83857218318462,188.83857218318462
Amsterdam,46468706,4,eps10,3,1,3,188.19645048894836,39,188.83857218318462,207.0160955378432
Amsterdam,46468706,4,eps25,3,1,3,188.19645048894836,39,188.83857218318462,235.24556311118545
Amsterdam,46468706,4,yen,5,1,5,188.19645048894836,39,189.43755382649567,189.43755382649567
Amsterdam,46468706,4,eps10,5,1,5,188.19645048894836,39,189.43755382649567,207.0160955378432
Amsterdam,46468706,4,eps25,5,1,5,188.19645048894836,39,189.43755382649567,235.24556311118545
Amsterdam,46468706,4,yen,15,1,15,188.19645048894836,39,191.62084584009202,191.62084584009202
Amsterdam,46468706,4,eps10,15,1,15,188.19645048894836,39,191.62084584009202,207.0160955378432
Amsterdam,46468706,4,eps25,15,1,15,188.19645048894836,39,191.62084584009202,235.24556311118545
Amsterdam,1718573622,2,ipsp_rho4,3,2,3,194.79590971967858,39,344.66016124100014,4364.734555514857
Amsterdam,1718573622,2,ipsp_rho4,5,2,5,194.79590971967858,39,397.4283088550388,89803.75288823771
Amsterdam,1718573622,2,ipsp_rho4,15,2,15,194.79590971967858,39,1117.8767334842703,198855887828.53674
Amsterdam,1718573622,2,ipsp_rho125,3,1,3,194.79590971967858,39,209.77499523344937,426.2436089369977
Amsterdam,1718573622,2,ipsp_rho125,5,1,5,194.79590971967858,39,219.55904278340964,856.4353264640589
Amsterdam,1718573622,2,ipsp_rho125,15,2,15,194.79590971967858,39,385.78456456411135,16843.748874627603
Amsterdam,8439295219,4,ipsp_rho4,3,2,3,71.60693625210985,14,332.04483616593063,1593.7109800337576
Amsterdam,8439295219,4,ipsp_rho4,5,3,5,71.60693625210985,14,484.9351591306151,32667.37568054012
Amsterdam,8439295219,4,ipsp_rho4,15,4,15,71.60693625210985,14,871.0965585158855,71835189961.59804
Amsterdam,8439295219,4,ipsp_rho125,3,1,3,71.60693625210985,14,83.95185468168603,155.63583789392163
Amsterdam,8439295219,4,ipsp_rho125,5,1,5,71.60693625210985,14,83.95185468168603,311.54037170925255
Amsterdam,8439295219,4,ipsp_rho125,15,4,15,71.60693625210985,14,484.9351591306151,6084.677266974491
Amsterdam,46514806,3,ipsp_rho4,3,2,3,169.16063207487278,25,241.55924026008782,3506.5701131979645
Amsterdam,46514806,3,ipsp_rho4,5,3,5,169.16063207487278,25,589.971679211466,68905.12181116742
Amsterdam,46514806,3,ipsp_rho4,15,3,15,169.16063207487278,25,985.7499528818548,139361121008.2667
Amsterdam,46514806,3,ipsp_rho125,3,1,3,169.16063207487278,25,183.61213552742197,342.4384876169887
Amsterdam,46514806,3,ipsp_rho125,5,2,5,169.16063207487278,25,240.94638073056893,657.1304494015448
Amsterdam,46514806,3,ipsp_rho125,15,3,15,169.16063207487278,25,592.3450217828007,11804.346106029532
Amsterdam,46173879,2,ipsp_rho4,3,2,3,352.3764450755654,43,445.666195319075,7014.023121209047
Amsterdam,46173879,2,ipsp_rho4,5,2,5,352.3764450755654,43,674.3817479574931,134240.36993934476
Amsterdam,46173879,2,ipsp_rho4,15,2,15,352.3764450755654,43,1275.6076999975917,256188476229.51837
Amsterdam,46173879,2,ipsp_rho125,3,2,3,352.3764450755654,43,371.40351048763154,684.963195430571
Amsterdam,46173879,2,ipsp_rho125,5,2,5,352.3764450755654,43,401.769810204768,1280.2159303602673
Amsterdam,46173879,2,ipsp_rho125,15,2,15,352.3764450755654,43,604.3197749351791,21700.00800732772
Amsterdam,46188193,3,ipsp_rho4,3,2,3,292.065894167651,41,404.98319167920477,5985.054306682416
Amsterdam,46188193,3,ipsp_rho4,5,3,5,292.065894167651,41,546.4763075852491,116752.86890691865
Amsterdam,46188193,3,ipsp_rho4,15,3,15,292.065894167651,41,1226.4975259588116,232482793226.94113
Amsterdam,46188193,3,ipsp_rho125,3,2,3,292.065894167651,41,326.69785090532133,584.4779596369547
Amsterdam,46188193,3,ipsp_rho125,5,2,5,292.065894167651,41,409.78172427667397,1113.4421244327416
Amsterdam,46188193,3,ipsp_rho125,15,3,15,292.065894167651,41,524.2190035644395,19692.058553292805
Amsterdam,46209547,2,ipsp_rho4,3,2,3,227.91923677131325,42,343.8507601496803,4990.707788341012
Amsterdam,46209547,2,ipsp_rho4,5,2,5,227.91923677131325,42,423.1572358985604,101355.32461345619
Amsterdam,46209547,2,ipsp_rho4,15,2,15,227.91923677131325,42,1010.8604348308857,219021652381.87946
Amsterdam,46209547,2,ipsp_rho125,3,1,3,227.91923677131325,42,235.1891974066876,487.373807455177
Amsterdam,46209547,2,ipsp_rho125,5,2,5,227.91923677131325,42,345.47179061095886,966.599699148714
Amsterdam,46209547,2,ipsp_rho125,15,2,15,227.91923677131325,42,407.3218203704507,18551.85557295302
Amsterdam,46226051,2,ipsp_rho4,3,2,3,198.94189740383592,34,250.93023437738893,4271.070358461375
Amsterdam,46226051,2,ipsp_rho4,5,2,5,198.94189740383592,34,381.2326891628292,85745.125735382
Amsterdam,46226051,2,ipsp_rho4,15,2,15,198.94189740383592,34,958.8416082691828,181178336003.1039
Amsterdam,46226051,2,ipsp_rho125,3,1,3,198.94189740383592,34,207.033849263082,417.09671469349365
Amsterdam,46226051,2,ipsp_rho125,5,2,5,198.94189740383592,34,255.31990990623748,817.7292417085838
Amsterdam,46226051,2,ipsp_rho125,15,2,15,198.94189740383592,34,392.42640899789245,15346.401992333902
Amsterdam,46226051,2,yen,3,1,3,198.94189740383592,34,199.33033822366525,199.33033822366525
Amsterdam,46226051,2,eps10,3,1,3,198.94189740383592,34,199.33033822366525,218.83608714421953
Amsterdam,46226051,2,eps25,3,1,3,198.94189740383592,34,199.33033822366525,248.6773717547949
Amsterdam,46226051,2,yen,5,1,5,198.94189740383592,34,199.6666591936061,199.6666591936061
Amsterdam,46226051,2,eps10,5,1,5,198.94189740383592,34,199.6666591936061,218.83608714421953
Amsterdam,46226051,2,eps25,5,1,5,198.94189740383592,34,199.6666591936061,248.6773717547949
Amsterdam,46226051,2,yen,15,1,15,198.94189740383592,34,200.60925541165065,200.60925541165065
Amsterdam,46226051,2,eps10,15,1,15,198.94189740383592,34,200.60925541165065,218.83608714421953
Amsterdam,46226051,2,eps25,15,1,15,198.94189740383592,34,200.60925541165065,248.6773717547949
Amsterdam,46249918,1,ipsp_rho4,3,1,3,177.79971392220088,29,326.7866593083009,3772.795422755214
Amsterdam,46249918,1,ipsp_rho4,5,1,5,177.79971392220088,29,405.36875503043206,75212.72676408343
Amsterdam,46249918,1,ipsp_rho4,15,1,15,177.79971392220088,29,605.2901815551951,156712542419.37555
Amsterdam,46249918,1,ipsp_rho125,3,1,3,177.79971392220088,29,251.81604836729045,368.43705300343885
Amsterdam,46249918,1,ipsp_rho125,5,1,5,177.79971392220088,29,264.6480843347659,717.2844578178733
Amsterdam,46249918,1,ipsp_rho125,15,1,15,177.79971392220088,29,411.25356863382586,13274.068667719823
Amsterdam,280989731,3,ipsp_rho4,3,2,3,116.72484471751868,26,271.14442226558054,2699.597515480299
Amsterdam,280989731,3,ipsp_rho4,5,3,5,116.72484471751868,26,326.36790371922086,56505.560247684785
Amsterdam,280989731,3,ipsp_rho4,15,3,15,116.72484471751868,26,662.9760954850524,129043592902.27632
Amsterdam,280989731,3,ipsp_rho125,3,1,3,116.72484471751868,26,150.93446730469879,263.63256987112294
Amsterdam,280989731,3,ipsp_rho125,5,2,5,116.72484471751868,26,257.3415883697005,538.8790154236297
Amsterdam,280989731,3,ipsp_rho125,15,3,15,116.72484471751868,26,387.63357225664583,10930.417482029923
Amsterdam,46288279,2,ipsp_rho4,3,2,3,87.10082316819188,10,172.88617716491387,1713.61317069107
Amsterdam,46288279,2,ipsp_rho4,5,2,5,87.10082316819188,10,243.16489717602485,32537.81073105712
Amsterdam,46288279,2,ipsp_rho4,15,2,15,87.10082316819188,10,400.40493873014816,60961913025.12895
Amsterdam,46288279,2,ipsp_rho125,3,1,3,87.10082316819188,10,109.67711640222997,167.3450362002998
Amsterdam,46288279,2,ipsp_rho125,5,2,5,87.10082316819188,10,172.88617716491387,310.30474406296844
Amsterdam,46288279,2,ipsp_rho125,15,2,15,87.10082316819188,10,268.82048029457275,5163.67488599353
Amsterdam,46309533,5,ipsp_rho4,3,2,3,14.83829185926919,2,88.92653969330135,301.41266974830705
Amsterdam,46309533,5,ipsp_rho4,5,3,5,14.83829185926919,2,188.07171487655387,5846.602715972913
Amsterdam,46309533,5,ipsp_rho4,15,5,15,14.83829185926919,2,412.15555707134513,11499316409.504013
Amsterdam,46309533,5,ipsp_rho125,3,1,3,14.83829185926919,2,14.83829185926919,29.43483103010811
Amsterdam,46309533,5,ipsp_rho125,5,1,5,14.83829185926919,2,19.32167578898281,55.757548484543925
Amsterdam,46309533,5,ipsp_rho125,15,3,15,14.83829185926919,2,145.52998048008342,974.0299869751923
Amsterdam,46309533,5,yen,3,1,3,14.83829185926919,2,26.623330455325686,26.623330455325686
Amsterdam,46309533,5,eps10,3,1,1,14.83829185926919,2,14.83829185926919,16.322121045196113
Amsterdam,46309533,5,eps25,3,1,1,14.83829185926919,2,14.83829185926919,18.54786482408649
Amsterdam,46309533,5,yen,5,1,5,14.83829185926919,2,62.30262147942501,62.30262147942501
Amsterdam,46309533,5,eps10,5,1,1,14.83829185926919,2,14.83829185926919,16.322121045196113
Amsterdam,46309533,5,eps25,5,1,1,14.83829185926919,2,14.83829185926919,18.54786482408649
Amsterdam,46309533,5,yen,15,3,15,14.83829185926919,2,132.24552524691396,132.24552524691396
Amsterdam,46309533,5,eps10,15,1,1,14.83829185926919,2,14.83829185926919,16.322121045196113
Amsterdam,46309533,5,eps25,15,1,1,14.83829185926919,2,14.83829185926919,18.54786482408649
Amsterdam,46330371,4,ipsp_rho4,3,3,3,87.6440979016122,11,117.01011773251544,1754.3055664257952
Amsterdam,46330371,4,ipsp_rho4,5,3,5,87.6440979016122,11,206.57065160705207,33700.88906281273
Amsterdam,46330371,4,ipsp_rho4,15,4,15,87.6440979016122,11,433.35074418184024,64865843609.92792
Amsterdam,46330371,4,ipsp_rho125,3,3,3,87.6440979016122,11,117.01011773251544,171.31890297126907
Amsterdam,46330371,4,ipsp_rho125,5,3,5,87.6440979016122,11,117.01011773251544,321.39672339260795
Amsterdam,46330371,4,ipsp_rho125,15,3,15,87.6440979016122,11,206.57065160705207,5494.350668905377
Amsterdam,46348429,4,ipsp_rho4,3,2,3,60.232482797018086,11,157.76745867921696,1315.7197247522895
Amsterdam,46348429,4,ipsp_rho4,5,4,5,60.232482797018086,11,254.83824769592016,26683.515596036632
Amsterdam,46348429,4,ipsp_rho4,15,4,15,60.232482797018086,11,500.42341282373826,57507594209.62971
Amsterdam,46348429,4,ipsp_rho125,3,1,3,60.232482797018086,11,69.60380194106115,128.48825437034077
Amsterdam,46348429,4,ipsp_rho125,5,1,5,60.232482797018086,11,70.33476201036179,254.47383495365744
Amsterdam,46348429,4,ipsp_rho125,15,3,15,60.232482797018086,11,196.62580834399546,4871.082701288698
Amsterdam,46369747,4,ipsp_rho4,3,2,3,71.27056252795185,8,215.3112339619443,1396.3290004472296
Amsterdam,46369747,4,ipsp_rho4,5,4,5,71.27056252795185,8,258.11504343488406,26437.264007155674
Amsterdam,46369747,4,ipsp_rho4,15,4,15,71.27056252795185,8,423.3459253576772,49196317023.56727
Amsterdam,46369747,4,ipsp_rho125,3,1,3,71.27056252795185,8,100.7739368964572,136.36025394992478
Amsterdam,46369747,4,ipsp_rho125,5,1,5,71.27056252795185,8,104.05520830576496,252.12539679675746
Amsterdam,46369747,4,ipsp_rho125,15,4,15,71.27056252795185,8,272.7165958778233,4167.090140252909
Amsterdam,46389668,1,ipsp_rho4,3,1,3,176.9775084507916,18,314.58455095316043,3407.6401352126654
Amsterdam,46389668,1,ipsp_rho4,5,1,5,176.9775084507916,18,314.58455095316043,63738.24216340265
Amsterdam,46389668,1,ipsp_rho4,15,1,15,176.9775084507916,18,572.82647874663,115152773094.73209
Amsterdam,46389668,1,ipsp_rho125,3,1,3,176.9775084507916,18,197.40181825704926,332.77735695436184
Amsterdam,46389668,1,ipsp_rho125,5,1,5,176.9775084507916,18,252.4130424378341,607.8552452411905
Amsterdam,46389668,1,ipsp_rho125,15,1,15,176.9775084507916,18,348.5495559508045,9753.819277893663
Amsterdam,940042043,1,ipsp_rho4,3,1,3,209.12306715810104,25,273.567546022399,4145.969074529617
Amsterdam,940042043,1,ipsp_rho4,5,1,5,209.12306715810104,25,321.04685420769357,79135.50519247387
Amsterdam,940042043,1,ipsp_rho4,15,1,15,209.12306715810104,25,661.478105868423,150088455492.7035
Amsterdam,940042043,1,ipsp_rho125,3,1,3,209.12306715810104,25,235.7968885007931,404.8797924345329
Amsterdam,940042043,1,ipsp_rho125,5,1,5,209.12306715810104,25,260.788237038941,754.6949881789576
Amsterdam,940042043,1,ipsp_rho125,15,1,15,209.12306715810104,25,338.57666031082374,12712.986680483053
Amsterdam,46429656,4,ipsp_rho4,3,2,3,153.24446005571687,20,279.1995838918338,3091.91136089147
Amsterdam,46429656,4,ipsp_rho4,5,3,5,153.24446005571687,20,326.64350247451176,59710.58177426352
Amsterdam,46429656,4,ipsp_rho4,15,4,15,153.24446005571687,20,726.6449577071978,116298174194.53015
Amsterdam,46429656,4,ipsp_rho125,3,1,3,153.24446005571687,20,199.34365522636094,301.9444688370576
Amsterdam,46429656,4,ipsp_rho125,5,2,5,153.24446005571687,20,213.68867295637196,569.4444825579025
Amsterdam,46429656,4,ipsp_rho125,15,3,15,153.24446005571687,20,341.7860849017179,9850.838524828689
Amsterdam,1284046432,3,ipsp_rho4,3,2,3,86.46404697873102,12,220.5318728988799,1767.4247516596963
