city,orientation,d,w,kappa
Paris,DA,3623124172,0.0227576974564926,1
Paris,DA,125353236,0.0455153949129852,2
Paris,DA,139312459,0.0937081659973226,1
Paris,DA,7850718389,0.1365461847389558,1
Paris,DA,113494973,0.2811244979919678,2
Paris,DA,112017915,0.1552878179384203,1
Paris,DA,5387166534,0.1164658634538152,2
Paris,DA,654070275,0.0508701472556894,2
Paris,DA,3520025512,0.1579651941097724,1
Paris,DA,205088968,0.0200803212851405,2
Paris,DA,25625657,0.1646586345381526,4
Paris,DA,6200688912,0.2838018741633199,3
Paris,DA,838145862,0.144578313253012,1
Paris,DA,31960801,0.1860776439089692,2
Paris,DA,27234189,0.0977242302543507,2
Paris,DA,34837156,0.0414993306559571,2
Paris,DA,2722937629,0.002677376171352,1
Paris,DA,141604644,0.0856760374832664,2
Paris,DA,88199568,0.0803212851405622,2
Paris,DA,5487024374,0.1218206157965194,1
Paris,DA,627834146,0.1218206157965194,2
Paris,DA,164096627,0.179384203480589,1
Paris,DA,130096485,0.0816599732262382,1
Paris,DA,49809410,0.0803212851405622,3
Paris,DA,36489250,0.1485943775100401,1
Paris,DA,4616532,0.0267737617135207,3
Paris,DA,370347362,0.0803212851405622,1
Paris,DA,32560721,0.2811244979919678,1
Paris,DA,497428120,0.1231593038821954,2
Paris,DA,5345024588,0.0240963855421686,3
Paris,DA,27234216,0.1994645247657296,2
Paris,DA,303548480,0.0629183400267737,1
Paris,DA,7062789507,0.0107095046854083,1
Paris,DA,1124979920,0.0040160642570281,3
Paris,DA,125392870,0.0870147255689424,1
Paris,DA,12299572421,0.2409638554216867,1
Paris,DA,5326007928,0.1539491298527443,1
Paris,DA,7709505715,0.1298527443105756,1
Paris,DA,11370970546,0.1673360107095046,1
Paris,DA,25255912,0.0856760374832664,3
Paris,DA,4616566,0.0414993306559571,3
Paris,DA,4616565,0.0401606425702811,2
Paris,DA,1191738467,0.0227576974564926,1
Paris,DA,9966672196,0.0133868808567603,2
Paris,DA,32561073,0.143239625167336,1
Paris,DA,27235261,0.1994645247657296,2
Paris,DA,27234947,0.3199464524765729,2
Paris,DA,27234737,0.3828647925033467,2
Paris,DA,27323557,0.1579651941097724,3
Paris,DA,260427380,0.1017402945113788,1
Paris,DA,1037154606,0.1231593038821954,3
Paris,DA,30558781,0.1673360107095046,1
Paris,DA,36476557,0.2382864792503346,1
Paris,DA,1269926046,0.2663989290495314,2
Paris,DA,36591290,0.4323962516733601,0
Paris,DA,260568599,0.3440428380187416,3
Paris,DA,25255893,0.3360107095046854,2
Paris,DA,25253764,0.2369477911646586,2
Paris,DA,1756960219,0.1137884872824631,2
Paris,DA,5059182773,0.0187416331994645,1
Paris,DA,1212027401,0.2704149933065595,3
Paris,DA,178763514,0.3373493975903614,2
Paris,DA,178760713,0.3266398929049531,2
Paris,DA,27234928,0.2248995983935743,3
Paris,DA,27323772,0.4069611780455154,2
Paris,DA,27323629,0.4832663989290495,1
Paris,DA,368732449,0.1311914323962516,2
Paris,DA,368465823,0.0348058902275769,1
Paris,DA,166417416,0.001338688085676,0
Paris,DA,1773530054,0.0428380187416332,2
Paris,DA,24912984,0.180722891566265,2
Paris,DA,36473759,0.3172690763052209,2
Paris,DA,36473316,0.2021419009370816,1
Paris,DA,36593255,0.1900937081659973,3
Paris,DA,24959184,0.2556894243641232,1
Paris,DA,24959151,0.3734939759036144,1
Paris,DA,8411278648,0.5783132530120482,2
Paris,DA,25190627,0.3453815261044177,2
Paris,DA,6114099355,0.0776439089692101,1
Paris,DA,11367918454,0.3882195448460508,2
Paris,DA,29604238,0.4123159303882195,50
Paris,DA,94174398,0.5314591700133868,2
Paris,DA,94218583,0.3052208835341365,2
Paris,DA,272678705,0.2931726907630522,1
Paris,DA,361125,0.0843373493975903,2
Paris,DA,2113426686,0.2034805890227577,1
Paris,DA,5574563073,0.0481927710843373,2
Paris,DA,413564342,0.0107095046854083,3
Paris,DA,82409084,0.0120481927710843,1
Paris,DA,250349330,0.0147255689424364,2
Paris,DA,166335615,0.0709504685408299,2
Paris,DA,36466893,0.0254350736278447,1
Paris,DA,24984664,0.1499330655957162,2
Paris,DA,783125551,0.0307898259705488,1
Paris,DA,24972213,0.2195448460508701,50
Paris,DA,25186734,0.925033467202142,1
Paris,DA,25188960,0.1285140562248996,1
Paris,DA,25554239,0.2088353413654618,1
Paris,DA,25272939,0.6198125836680054,50
Paris,DA,1484054992,0.2878179384203481,1
Paris,DA,25207350,0.3373493975903614,2
Paris,DA,94216678,0.4444444444444444,50
Paris,DA,94236658,0.3788487282463186,2
Paris,DA,2527279339,0.2195448460508701,1
Paris,DA,3036682208,0.1044176706827309,2
Paris,DA,268234229,0.0522088353413654,1
Paris,DA,6273648704,0.0120481927710843,3
Paris,DA,100291881,0.0696117804551539,1
Paris,DA,8772397400,0.1552878179384203,1
Paris,DA,1664142324,0.0776439089692101,1
Paris,DA,12776721757,0.1044176706827309,2
Paris,DA,15641131,0.1325301204819277,3
Paris,DA,406714224,0.2382864792503346,1
Paris,DA,9758456411,0.3547523427041499,2
Paris,DA,25183526,0.4872824631860776,1
Paris,DA,676821311,0.2543507362784471,1
Paris,DA,25554459,0.643908969210174,2
Paris,DA,9153302262,0.4805890227576974,3
Paris,DA,25207313,0.4953145917001338,3
Paris,DA,94157762,0.4725568942436412,2
Paris,DA,299271453,0.3721552878179384,2
Paris,DA,94236061,0.4136546184738955,1
Paris,DA,25573496,0.1887550200803212,4
Paris,DA,24910433,0.2637215528781794,2
Paris,DA,268233890,0.0548862115127175,2
Paris,DA,1835212508,0.0575635876840696,1
Paris,DA,1829061636,0.1659973226238286,1
Paris,DA,11368478647,0.0803212851405622,1
Paris,DA,21649977,0.215528781793842,3
Paris,DA,933275652,0.357429718875502,0
Paris,DA,25033084,0.3614457831325301,2
Paris,DA,5526475265,0.4618473895582329,2
Paris,DA,677610912,0.107095046854083,1
Paris,DA,627091886,0.5448460508701473,1
Paris,DA,9431369513,1.0,2
Paris,DA,1754652819,0.821954484605087,1
Paris,DA,94164242,0.4216867469879518,2
Paris,DA,202815391,0.2878179384203481,2
Paris,DA,19715155,0.3400267737617135,1
Paris,DA,94249439,0.321285140562249,2
Paris,DA,54781287,0.360107095046854,2
Paris,DA,24912098,0.1004016064257028,3
Paris,DA,1489725286,0.002677376171352,1
Paris,DA,1920074478,0.0281124497991967,1
Paris,DA,251517029,0.1258366800535475,1
Paris,DA,21657548,0.251673360107095,2
Paris,DA,361738,0.216867469879518,1
Paris,DA,247757518,0.1579651941097724,2
Paris,DA,7744006064,0.1392235609103079,1
Paris,DA,25103068,0.0910307898259705,2
Paris,DA,507256883,0.0990629183400267,2
Paris,DA,1381775678,0.3400267737617135,1
Paris,DA,26401006,0.7469879518072289,1
Paris,DA,26402085,0.5943775100401606,1
Paris,DA,175042439,0.4417670682730923,2
Paris,DA,123256917,0.5341365461847389,3
Paris,DA,583023059,0.499330655957162,2
Paris,DA,808532752,0.3534136546184739,50
Paris,DA,94249422,0.1686746987951807,3
Paris,DA,94250376,0.143239625167336,3
Paris,DA,7741387781,0.0281124497991967,1
Paris,DA,5881358779,0.0214190093708166,1
Paris,DA,259648564,0.0334672021419009,1
Paris,DA,2503349653,0.2329317269076305,1
Paris,DA,361058,0.1044176706827309,2
Paris,DA,506370692,0.1004016064257028,3
Paris,DA,3801979375,0.0294511378848728,1
Paris,DA,2268049574,0.0615796519410977,1
Paris,DA,244580618,0.0200803212851405,2
Paris,DA,26588359,0.0240963855421686,2
Paris,DA,26401695,0.4698795180722891,2
Paris,DA,26401083,0.3734939759036144,1
Paris,DA,94140445,0.7041499330655957,2
Paris,DA,332476877,0.4337349397590361,2
Paris,DA,439881550,0.3895582329317269,2
Paris,DA,920531716,0.0642570281124498,1
Paris,DA,94110611,0.3253012048192771,3
Paris,DA,7973699423,0.214190093708166,1
Paris,DA,2863101693,0.2008032128514056,2
Paris,DA,202807053,0.0441767068273092,1
Paris,DA,2417617590,0.0053547523427041,1
Paris,DA,505820709,0.0468540829986613,2
Paris,DA,933223108,0.215528781793842,2
Paris,DA,15864053,0.0963855421686747,1
Paris,DA,2575067143,0.0535475234270415,1
Paris,DA,6842691284,0.0307898259705488,2
Paris,DA,11101413293,0.2101740294511379,1
Paris,DA,7020299816,0.1887550200803212,1
Paris,DA,3424757329,0.464524765729585,1
Paris,DA,774793077,0.2449799196787148,1
Paris,DA,643357264,0.4431057563587684,2
Paris,DA,1291120168,0.4417670682730923,1
Paris,DA,153492351,0.3400267737617135,3
Paris,DA,96146088,0.2061579651941097,2
Paris,DA,246286541,0.2356091030789825,1
Paris,DA,201971295,0.1780455153949129,3
Paris,DA,94186411,0.0522088353413654,2
Paris,DA,2127242896,0.0254350736278447,3
Paris,DA,2294650372,0.0281124497991967,1
Paris,DA,255390708,0.002677376171352,1
Paris,DA,9659338682,0.0227576974564926,2
Paris,DA,1736637853,0.0522088353413654,2
Paris,DA,1455773025,0.1017402945113788,2
Paris,DA,415004956,0.0281124497991967,2
Paris,DA,1313369659,0.0307898259705488,2
Paris,DA,330217377,0.2195448460508701,1
Paris,DA,65280686,0.500669344042838,1
Paris,DA,10048157406,0.3493975903614458,1
Paris,DA,1266559596,0.4846050870147255,1
Paris,DA,256409987,0.3614457831325301,1
Paris,DA,8274315677,0.4390896921017403,1
Paris,DA,4982875879,0.4203480589022758,1
Paris,DA,94196276,0.0749665327978581,1
Paris,DA,94193348,0.0923694779116465,1
Paris,DA,4583249023,0.144578313253012,2
Paris,DA,94187782,0.2289156626506024,2
Paris,DA,201646642,0.0629183400267737,2
Paris,DA,209141078,0.0441767068273092,2
Paris,DA,3371742245,0.0321285140562249,1
Paris,DA,268209986,0.0655957161981258,1
Paris,DA,14956542,0.0548862115127175,1
Paris,DA,15378804,0.0589022757697456,2
Paris,DA,2064552414,0.2449799196787148,1
Paris,DA,12318460199,0.2356091030789825,3
Paris,DA,208761485,0.3373493975903614,2
Paris,DA,52842220,0.2583668005354752,2
Paris,DA,148945385,0.1981258366800535,2
Paris,DA,96149590,0.2971887550200803,3
Paris,DA,174986032,0.214190093708166,1
Paris,DA,21732950,0.1579651941097724,2
Paris,DA,94125868,0.0602409638554216,3
Paris,DA,26551726,0.214190093708166,2
Paris,DA,258050714,0.0562248995983935,1
Paris,DA,216034236,0.0870147255689424,2
Paris,DA,277614017,0.0307898259705488,3
Paris,DA,320203228,0.001338688085676,1
Paris,DA,1390845025,0.0053547523427041,1
Paris,DA,442296,0.1204819277108433,2
Paris,DA,25002683,0.1700133868808567,2
Paris,DA,2548427905,0.1151271753681392,1
Paris,DA,428051495,0.253012048192771,2
Paris,DA,153517219,0.1552878179384203,1
Paris,DA,8824722819,0.072289156626506,1
Paris,DA,269273110,0.0562248995983935,3
Paris,DA,702937926,0.0977242302543507,2
Paris,DA,174982973,0.1646586345381526,1
Paris,DA,96138283,0.214190093708166,2
Paris,DA,258047121,0.0589022757697456,1
Paris,DA,2942540604,0.1218206157965194,1
Paris,DA,797804097,0.0642570281124498,1
Paris,DA,2763050894,0.0107095046854083,1
Paris,DA,8595850885,0.0227576974564926,2
Paris,DA,15378831,0.1244979919678714,2
Paris,DA,368064,0.1258366800535475,2
Paris,DA,648217878,0.0856760374832664,2
Paris,DA,294282580,0.2663989290495314,2
Paris,DA,152807172,0.1111111111111111,2
Paris,DA,431516479,0.1151271753681392,2
Paris,DA,268685567,0.1244979919678714,1
Paris,DA,203329763,0.2074966532797858,2
Paris,DA,203329020,0.0749665327978581,2
Paris,DA,2055711306,0.1030789825970548,1
Paris,DA,2529018575,0.0307898259705488,1
Paris,DA,2127247613,0.0481927710843373,2
Paris,DA,130052295,0.001338688085676,2
Paris,DA,556543729,0.001338688085676,1
Paris,DA,11559477227,0.1405622489959839,3
Paris,DA,259039022,0.0281124497991967,3
Paris,DA,707878884,0.1593038821954484,2
Paris,DA,306598642,0.072289156626506,2
Paris,DA,7736949901,0.1499330655957162,1
Paris,DA,566748730,0.108433734939759,1
Paris,DA,6395644975,0.0789825970548862,1
Paris,DA,1989894444,0.0843373493975903,1
Paris,DA,94131402,0.0481927710843373,4
Paris,DA,203324662,0.072289156626506,50
Paris,DA,340855540,0.001338688085676,0
Paris,DA,556195065,0.0080321285140562,2
Paris,DA,7740607854,0.0040160642570281,1
Paris,DA,177308561,0.0066934404283801,2
Paris,DA,245272062,0.0481927710843373,1
Paris,DA,5448919003,0.0133868808567603,1
Paris,DA,244455502,0.036144578313253,2
Paris,DA,244455544,0.0174029451137884,2
Paris,DA,567367734,0.0120481927710843,2
Paris,DA,12132503708,0.0227576974564926,1
Paris,DA,4511298500,0.0080321285140562,1
Paris,DA,248578600,0.0160642570281124,3
Paris,DA,556195065,0.0040160642570281,2
Paris,DA,8194889283,0.001338688085676,2
Paris,DA,332199745,0.001338688085676,1
Paris,DA,1307776985,0.001338688085676,2
Paris,DA,2211156952,0.0040160642570281,1
Paris,DA,1307776975,0.001338688085676,1
Paris,DA,249624262,0.002677376171352,1
Paris,DA,268227835,0.001338688085676,2
Paris,DA,556195065,0.001338688085676,2
Paris,DA,1307776975,0.0080321285140562,1
Paris,DA,249624262,0.001338688085676,1
Paris,DA,8194889283,0.001338688085676,2
Paris,DA,249624262,0.001338688085676,1
Paris,DA,332199745,0.001338688085676,1
Paris,DA,1307776975,0.002677376171352,1
Seattle,AD,5590816066,0.0056818181818181,2
Seattle,AD,53151960,0.0681818181818181,4
Seattle,AD,4301237600,0.0170454545454545,1
Seattle,AD,53099401,0.0568181818181818,3
Seattle,AD,53079716,0.0795454545454545,3
Seattle,AD,53222380,0.0113636363636363,4
Seattle,AD,7632517278,0.0056818181818181,1
Seattle,AD,9730497438,0.0170454545454545,1
Seattle,AD,4876518633,0.0227272727272727,1
Seattle,AD,2672468975,0.0056818181818181,2
Seattle,AD,69450849,0.0056818181818181,1
Seattle,AD,3583904795,0.2045454545454545,2
Seattle,AD,53094603,0.0454545454545454,4
Seattle,AD,504899471,0.0852272727272727,2
Seattle,AD,53210278,0.0056818181818181,4
Seattle,AD,53194595,0.0454545454545454,4
Seattle,AD,432285061,0.0113636363636363,3
Seattle,AD,53072831,0.0227272727272727,4
Seattle,AD,53203116,0.0113636363636363,3
Seattle,AD,53068393,0.0056818181818181,4
Seattle,AD,1729170447,0.0113636363636363,1
Seattle,AD,3672566866,0.0056818181818181,1
Seattle,AD,53222244,0.0113636363636363,3
Seattle,AD,4931559414,0.0170454545454545,2
Seattle,AD,53181625,0.1079545454545454,2
Seattle,AD,53194956,0.0738636363636363,3
Seattle,AD,53109755,0.0227272727272727,3
Seattle,AD,53115183,0.0056818181818181,4
Seattle,AD,53134684,0.0681818181818181,4
Seattle,AD,53161435,0.0284090909090909,3
Seattle,AD,3616331733,0.096590909090909,1
Seattle,AD,9224842261,0.0454545454545454,2
Seattle,AD,9224563958,0.0284090909090909,2
Seattle,AD,5431294807,0.4375,3
Seattle,AD,4001581488,0.2897727272727273,0
Seattle,AD,7338915158,0.034090909090909,4
Seattle,AD,53158826,0.0511363636363636,4
Seattle,AD,6456375600,0.034090909090909,3
Seattle,AD,5435451217,0.2556818181818182,1
Seattle,AD,8521568013,0.0170454545454545,2
Seattle,AD,53199967,0.0568181818181818,4
Seattle,AD,53071978,0.0113636363636363,4
Seattle,AD,6993770225,0.0738636363636363,3
Seattle,AD,5440639633,0.0056818181818181,2
Seattle,AD,2993026928,0.0625,1
Seattle,AD,5440749552,0.8295454545454546,2
Seattle,AD,9763401661,0.0056818181818181,1
Seattle,AD,5440749574,0.0056818181818181,1
Seattle,AD,9057501115,0.0056818181818181,2
Seattle,AD,67448775,0.0056818181818181,3
Seattle,AD,9227091547,0.0454545454545454,2
Seattle,AD,9225574382,0.0511363636363636,2
Seattle,AD,3663823094,0.0284090909090909,1
Seattle,AD,53176379,0.034090909090909,3
Seattle,AD,9225125737,0.034090909090909,2
Seattle,AD,3793153978,0.0227272727272727,1
Seattle,AD,52969130,0.1136363636363636,3
Seattle,AD,2445205262,0.0056818181818181,1
Seattle,AD,3921157491,0.0056818181818181,2
Seattle,AD,53202739,0.0056818181818181,3
Seattle,AD,544354635,0.0227272727272727,1
Seattle,AD,721770334,0.0681818181818181,1
Seattle,AD,3882663515,0.0454545454545454,2
Seattle,AD,53210270,0.0170454545454545,3
Seattle,AD,10221430743,0.0852272727272727,2
Seattle,AD,523604063,0.0568181818181818,2
Seattle,AD,8963126840,0.2386363636363636,2
Seattle,AD,7298857410,0.2954545454545454,1
Seattle,AD,4927301369,0.1136363636363636,3
Seattle,AD,53248420,0.0625,2
Seattle,AD,9527353968,0.1079545454545454,1
Seattle,AD,9766056731,0.0454545454545454,1
Seattle,AD,1505765962,0.1079545454545454,1
Seattle,AD,3886832390,0.1306818181818181,1
Seattle,AD,53114499,0.0170454545454545,3
Seattle,AD,8931858992,0.0056818181818181,2
Seattle,AD,6417236505,0.0056818181818181,1
Seattle,AD,11337710806,0.034090909090909,1
Seattle,AD,7186947211,0.0056818181818181,2
Seattle,AD,4410665100,0.034090909090909,1
Seattle,AD,53152241,0.0227272727272727,3
Seattle,AD,53152246,0.0170454545454545,4
Seattle,AD,3631791298,0.0284090909090909,1
Seattle,AD,3882681335,0.0397727272727272,1
Seattle,AD,5610329930,0.1590909090909091,3
Seattle,AD,9062448705,0.0397727272727272,2
Seattle,AD,53109729,0.0056818181818181,3
Seattle,AD,53150270,0.0454545454545454,4
Seattle,AD,53223035,0.0227272727272727,3
Seattle,AD,2482976038,0.0170454545454545,1
Seattle,AD,4299391050,0.1477272727272727,1
Seattle,AD,12181371145,0.0227272727272727,1
Seattle,AD,53080419,0.0284090909090909,3
Seattle,AD,3663838722,0.0056818181818181,1
Seattle,AD,53197382,0.0056818181818181,3
Seattle,AD,1076679312,0.0284090909090909,3
Seattle,AD,5435451172,0.0056818181818181,1
Seattle,AD,3484719554,0.0113636363636363,1
Seattle,AD,4607149914,0.0056818181818181,2
Seattle,AD,53199150,0.0454545454545454,4
Seattle,AD,53199152,0.0170454545454545,4
Seattle,AD,244285019,0.0681818181818181,4
Seattle,AD,53199157,0.0056818181818181,3
Seattle,AD,4114940218,0.0113636363636363,1
Seattle,AD,4515330965,0.0170454545454545,1
Seattle,AD,53197491,0.1022727272727272,4
Seattle,AD,9062701119,0.0113636363636363,2
Seattle,AD,53153875,0.0568181818181818,3
Seattle,AD,5442291312,0.1193181818181818,1
Seattle,AD,53128179,0.0397727272727272,3
Seattle,AD,9038275589,0.125,2
Seattle,AD,9035031475,0.0056818181818181,2
Seattle,AD,53197106,0.0568181818181818,4
Seattle,AD,5099239241,0.0681818181818181,1
Seattle,AD,2459615943,0.0795454545454545,4
Seattle,AD,2396801873,0.0056818181818181,4
Seattle,AD,2396801886,0.0056818181818181,4
Seattle,AD,7178339037,0.0056818181818181,1
Seattle,AD,10227041645,0.0056818181818181,1
Seattle,AD,60163296,0.1079545454545454,2
Seattle,AD,244284897,0.2784090909090909,4
Seattle,AD,53122006,0.1988636363636363,4
Seattle,AD,53188599,0.096590909090909,3
Seattle,AD,53156221,0.2272727272727272,4
Seattle,AD,3892262754,0.1136363636363636,1
Seattle,AD,8517991469,0.125,2
Seattle,AD,53139268,0.1193181818181818,3
Seattle,AD,53080319,0.0056818181818181,3
Seattle,AD,566896821,0.0056818181818181,3
Seattle,AD,53139210,0.0909090909090909,3
Seattle,AD,53139213,0.0681818181818181,4
Seattle,AD,53139218,0.1875,4
Seattle,AD,53090483,0.1193181818181818,4
Seattle,AD,67507151,0.4261363636363636,4
Seattle,AD,1708673271,0.0170454545454545,3
Seattle,AD,5440951319,0.0284090909090909,1
Seattle,AD,6600251015,0.1420454545454545,1
Seattle,AD,5418740244,0.0284090909090909,1
Seattle,AD,53238046,0.0397727272727272,4
Seattle,AD,53237191,0.0113636363636363,3
Seattle,AD,5429833871,0.0625,1
Seattle,AD,53160052,0.0113636363636363,3
Seattle,AD,53160043,0.0170454545454545,4
Seattle,AD,10067487878,0.0056818181818181,1
Seattle,AD,10059894785,0.0170454545454545,1
Seattle,AD,53189615,0.2272727272727272,3
Seattle,AD,53146390,0.3125,4
Seattle,AD,4286768046,0.125,1
Seattle,AD,53107229,0.0909090909090909,3
Seattle,AD,3892263062,0.0056818181818181,1
Seattle,AD,3221153504,0.4715909090909091,2
Seattle,AD,2632954380,0.0511363636363636,4
Seattle,AD,53157841,0.125,3
Seattle,AD,53085538,0.0738636363636363,4
Seattle,AD,1735549665,0.0284090909090909,1
Seattle,AD,431781886,0.0056818181818181,3
Seattle,AD,8939054160,0.0397727272727272,2
Seattle,AD,1708703797,0.0056818181818181,3
Seattle,AD,53185502,0.0511363636363636,3
Seattle,AD,6886096575,0.0227272727272727,1
Seattle,AD,5627673255,0.0056818181818181,1
Seattle,AD,3651401352,0.0056818181818181,1
Seattle,AD,2396814694,0.0056818181818181,2
Seattle,AD,7153479081,0.0056818181818181,2
Seattle,AD,4325942687,0.0056818181818181,2
Seattle,AD,53155726,0.0738636363636363,3
Seattle,AD,10857333596,0.7386363636363636,1
Seattle,AD,2324752706,0.6420454545454546,3
Seattle,AD,10895123383,0.1988636363636363,1
Seattle,AD,2511119206,0.0681818181818181,3
Seattle,AD,60002834,0.0795454545454545,2
Seattle,AD,3806993558,0.0738636363636363,1
Seattle,AD,667762771,0.0284090909090909,1
Seattle,AD,53241032,0.0227272727272727,2
Seattle,AD,507964885,0.0170454545454545,2
Seattle,AD,4327126177,0.1590909090909091,1
Seattle,AD,13009700328,0.096590909090909,1
Seattle,AD,4489407142,0.1193181818181818,2
Seattle,AD,53085545,0.1704545454545454,2
Seattle,AD,7662634140,0.034090909090909,2
Seattle,AD,9763401676,0.1818181818181818,2
Seattle,AD,437607820,0.1022727272727272,3
Seattle,AD,53130141,0.0738636363636363,3
Seattle,AD,5440951157,0.1136363636363636,3
Seattle,AD,8898839643,0.2386363636363636,3
Seattle,AD,12851344134,0.0738636363636363,2
Seattle,AD,5419998831,0.0113636363636363,2
Seattle,AD,4346296053,0.0454545454545454,1
Seattle,AD,10905181688,0.0852272727272727,3
Seattle,AD,3826026184,0.2102272727272727,3
Seattle,AD,53125646,0.0681818181818181,3
Seattle,AD,53125652,0.0170454545454545,3
Seattle,AD,53110855,0.0056818181818181,2
Seattle,AD,5429351291,0.0056818181818181,1
Seattle,AD,5431396623,0.0227272727272727,1
Seattle,AD,5118516841,0.0170454545454545,1
Seattle,AD,4543838352,0.0113636363636363,3
Seattle,AD,7085587113,0.0511363636363636,1
Seattle,AD,9831093822,0.0170454545454545,1
Seattle,AD,4474704772,0.034090909090909,1
Seattle,AD,4441403174,0.0170454545454545,1
Seattle,AD,4441403398,0.0454545454545454,0
Seattle,AD,2906119379,0.0397727272727272,3
Seattle,AD,10886980344,0.2556818181818182,1
Seattle,AD,53114263,0.4602272727272727,3
Seattle,AD,53205952,1.0,50
Seattle,AD,53187907,0.7897727272727273,2
Seattle,AD,1855069491,0.3068181818181818,3
Seattle,AD,2511955247,0.3693181818181818,3
Seattle,AD,4622484895,0.0511363636363636,0
Seattle,AD,3353354796,0.0056818181818181,1
Seattle,AD,4077365730,0.0397727272727272,2
Seattle,AD,53199798,0.0397727272727272,4
Seattle,AD,1695323509,0.0397727272727272,1
Seattle,AD,53080342,0.0113636363636363,4
Seattle,AD,9068691057,0.2670454545454545,2
Seattle,AD,9064942351,0.0227272727272727,2
Seattle,AD,9064920345,0.0056818181818181,2
Seattle,AD,53160963,0.0568181818181818,3
Seattle,AD,53196724,0.0056818181818181,4
Seattle,AD,9823610301,0.0568181818181818,1
Seattle,AD,1208023808,0.0170454545454545,3
Seattle,AD,7615584817,0.0681818181818181,1
Seattle,AD,5431634574,0.0397727272727272,1
Seattle,AD,53082206,0.0227272727272727,4
Seattle,AD,4410553250,0.034090909090909,1
Seattle,AD,1706553329,0.034090909090909,3
Seattle,AD,8252376681,0.0681818181818181,1
Seattle,AD,3957289585,0.1647727272727272,2
Seattle,AD,3923027160,0.1761363636363636,1
Seattle,AD,5440042837,0.1079545454545454,1
Seattle,AD,1125210193,0.0454545454545454,3
Seattle,AD,3651039440,0.1022727272727272,2
Seattle,AD,289460754,0.625,3
Seattle,AD,5440430121,0.3579545454545454,1
Seattle,AD,3996640455,0.2613636363636363,2
Seattle,AD,1115816512,0.3636363636363636,1
Seattle,AD,53187913,0.1988636363636363,3
Seattle,AD,4816229318,0.1193181818181818,4
Seattle,AD,286513057,0.0454545454545454,2
Seattle,AD,3874100570,0.0284090909090909,1
Seattle,AD,5082899620,0.0056818181818181,2
Seattle,AD,7049548996,0.0056818181818181,2
Seattle,AD,9532281706,0.0170454545454545,1
Seattle,AD,9072145900,0.0170454545454545,2
Seattle,AD,9068684856,0.1931818181818181,2
Seattle,AD,59994382,0.034090909090909,4
Seattle,AD,53139120,0.0284090909090909,3
Seattle,AD,35258293,0.0056818181818181,1
Seattle,AD,30790065,0.0170454545454545,3
Seattle,AD,95600603,0.0795454545454545,3
Seattle,AD,12863756180,0.0056818181818181,1
Seattle,AD,6829908002,0.0056818181818181,2
Seattle,AD,7085587031,0.0227272727272727,2
Seattle,AD,4335872659,0.1363636363636363,2
Seattle,AD,5431634543,0.034090909090909,1
Seattle,AD,5431634325,0.0056818181818181,1
Seattle,AD,4446760113,0.0113636363636363,3
Seattle,AD,5435147087,0.0113636363636363,1
Seattle,AD,5435147031,0.0738636363636363,1
Seattle,AD,4357180460,0.0284090909090909,1
Seattle,AD,5536974685,0.0227272727272727,1
Seattle,AD,4423973762,0.0227272727272727,3
Seattle,AD,3785431358,0.0511363636363636,2
Seattle,AD,7085259180,0.0056818181818181,1
Seattle,AD,4702468261,0.2159090909090909,1
Seattle,AD,4760264212,0.6875,1
Seattle,AD,53070520,0.0397727272727272,4
Seattle,AD,3874121460,0.1818181818181818,2
Seattle,AD,12277068734,0.5340909090909091,1
Seattle,AD,53186033,0.2897727272727273,3
Seattle,AD,9173537311,0.4204545454545454,2
Seattle,AD,53098424,0.125,3
Seattle,AD,5494934054,0.0113636363636363,1
Seattle,AD,10772443165,0.0284090909090909,1
Seattle,AD,53084791,0.1306818181818181,3
Seattle,AD,53098412,0.0227272727272727,2
Seattle,AD,8851616079,0.0681818181818181,1
Seattle,AD,30101226,0.0397727272727272,2
Seattle,AD,59996032,0.0909090909090909,3
Seattle,AD,59993244,0.1022727272727272,3
Seattle,AD,53092525,0.1875,4
Seattle,AD,53092550,0.0397727272727272,3
Seattle,AD,8901552414,0.0113636363636363,2
Seattle,AD,3649624717,0.0625,2
Seattle,AD,9686618322,0.2159090909090909,1
Seattle,AD,3673859862,0.0284090909090909,1
Seattle,AD,9214971497,0.0397727272727272,2
Seattle,AD,7085587331,0.0056818181818181,1
Seattle,AD,53146061,0.0852272727272727,3
Seattle,AD,9544709217,0.2386363636363636,1
Seattle,AD,8366481322,0.0454545454545454,1
Seattle,AD,30230959,0.0113636363636363,2
Seattle,AD,3684732224,0.0170454545454545,1
Seattle,AD,10068754126,0.0227272727272727,1
Seattle,AD,53138143,0.0056818181818181,3
Seattle,AD,30003767,0.0170454545454545,2
Seattle,AD,53129311,0.3125,3
Seattle,AD,5440428911,0.0625,1
Seattle,AD,5440513382,0.1420454545454545,2
Seattle,AD,3447400929,0.7784090909090909,2
Seattle,AD,53186025,0.1193181818181818,4
Seattle,AD,53163486,0.0284090909090909,4
Seattle,AD,9170319563,0.0056818181818181,1
Seattle,AD,53101735,0.0568181818181818,3
Seattle,AD,53211491,0.0170454545454545,1
Seattle,AD,8815296282,0.0511363636363636,1
Seattle,AD,53149282,0.2272727272727272,3
Seattle,AD,5443512726,0.3522727272727273,2
Seattle,AD,53108154,0.2045454545454545,2
Seattle,AD,59713138,0.1022727272727272,3
Seattle,AD,9895707247,0.3465909090909091,2
