city,orientation,d,w,kappa
Amsterdam,AD,46346468,0.8243274800346547,50
Amsterdam,AD,7042586056,0.960848718856291,2
Amsterdam,AD,2296170442,0.960848718856291,6
Amsterdam,AD,1891957960,0.9287798434887292,1
Amsterdam,AD,4625767495,0.9287798434887292,5
Amsterdam,AD,3306416557,0.6262467463912702,4
Amsterdam,AD,46472779,0.6262467463912702,2
Amsterdam,AD,7926245407,0.7080769450177794,3
Amsterdam,AD,7920375542,0.7080769450177794,2
Amsterdam,AD,8011011931,0.2412164379424349,1
Amsterdam,AD,46555663,0.3480303539301347,5
Amsterdam,AD,2304048772,0.3480303539301347,2
Amsterdam,AD,46185495,0.8860084621905284,5
Amsterdam,AD,46202403,0.8860084621905284,3
Amsterdam,AD,8792828688,0.8531228694541032,5
Amsterdam,AD,46246148,0.8531228694541032,2
Amsterdam,AD,1350096134,0.8039007609165961,4
Amsterdam,AD,1976839543,0.8039007609165961,4
Amsterdam,AD,46305900,0.96164692122183,6
Amsterdam,AD,6933008649,0.9120142577757732,8
Amsterdam,AD,46346389,0.9120142577757732,3
Amsterdam,AD,4628978320,0.963109550883844,3
Amsterdam,AD,46386984,0.963109550883844,5
Amsterdam,AD,26585460,0.9584020695881674,5
Amsterdam,AD,46430099,0.9584020695881674,5
Amsterdam,AD,46451017,0.9123575915461273,50
Amsterdam,AD,46470161,0.9123575915461273,3
Amsterdam,AD,5705913800,0.4905104769898541,2
Amsterdam,AD,7916552429,0.4905104769898541,1
Amsterdam,AD,1724068248,0.46178522774065695,7
Amsterdam,AD,46173228,0.26174679659862155,2
Amsterdam,AD,46186730,0.7062651435213001,4
Amsterdam,AD,46203826,0.7062651435213001,4
Amsterdam,AD,401352873,0.7932062058732704,50
Amsterdam,AD,295085734,0.7932062058732704,2
Amsterdam,AD,10894631392,0.9054876357030203,2
Amsterdam,AD,617025696,0.9054876357030203,3
Amsterdam,AD,46307158,0.9755973368197141,2
Amsterdam,AD,8745641794,0.9218598470960969,1
Amsterdam,AD,1042870353,0.9218598470960969,2
Amsterdam,AD,46363900,0.9122188680227211,4
Amsterdam,AD,46389674,0.9122188680227211,5
Amsterdam,AD,46405080,0.8573964435847848,3
Amsterdam,AD,46428787,0.8573964435847848,4
Amsterdam,AD,46448859,0.8740807968056782,5
Amsterdam,AD,46467741,0.8740807968056782,5
Amsterdam,AD,7904736930,0.05308818579322111,2
Amsterdam,AD,12713011080,0.38479178182943136,3
Amsterdam,AD,46527401,0.38479178182943136,4
Amsterdam,AD,46542758,0.8514022529589811,6
Amsterdam,AD,46553708,0.7207682847889962,2
Amsterdam,AD,6249848704,0.7207682847889962,2
Amsterdam,AD,2016695185,0.3042089829013666,2
Amsterdam,AD,885659107,0.7248850095972214,3
Amsterdam,AD,46248097,0.7248850095972214,4
Amsterdam,AD,46268858,1.0,5
Amsterdam,AD,12987508333,1.0,1
Amsterdam,AD,5805453834,0.9528460117737629,5
Amsterdam,AD,46325757,0.9310766491113299,3
Amsterdam,AD,3416675263,0.9310766491113299,4
Amsterdam,AD,8036446607,0.880147768630736,3
Amsterdam,AD,46383015,0.880147768630736,3
Amsterdam,AD,3175895405,0.753057116172027,1
Amsterdam,AD,46427763,0.753057116172027,2
Amsterdam,AD,2102754850,0.21023848825498262,2
Amsterdam,AD,7800918439,0.21023848825498262,4
Amsterdam,AD,1499334820,0.13547704545472236,3
Amsterdam,AD,46513195,0.809452092679101,3
Amsterdam,AD,46544791,0.6352963017698675,1
Amsterdam,AD,46555017,0.8378261406715464,3
Amsterdam,AD,10303268574,0.8378261406715464,3
Amsterdam,AD,4541539713,0.17726828528940172,2
Amsterdam,AD,12212407120,0.3042089829013666,1
Amsterdam,AD,11559496557,0.5268104476216116,3
Amsterdam,AD,46268594,0.988776905552466,5
Amsterdam,AD,46285788,0.988776905552466,4
Amsterdam,AD,46306163,0.921201313464344,2
Amsterdam,AD,295693437,0.921201313464344,5
