city,d,kappa,L1,h1,Bstar2,Bstar3,colocated,reachable
Paris,19715155,3,44.28273966834008,-1,66.23636757149622,88.45219594826862,False,True
Paris,94249439,3,25.384988234948718,-1,63.622353521421964,79.95474834747448,False,True
Paris,54781287,3,27.445499781931183,-1,32.748470278997004,33.81729673565089,False,True
Paris,24912098,5,17.78665849016009,-1,51.134384377871186,70.06944149939952,False,True
Paris,1489725286,1,106.20487438206473,-1,inf,inf,False,True
Paris,1920074478,1,19.280899272523623,-1,inf,inf,False,True
Paris,251517029,3,43.79015943741176,-1,55.51722610688661,69.57979933219396,False,True
Paris,21657548,5,12.179574854104812,-1,17.58916088275654,65.84700954365235,False,True
Paris,361738,2,65.73066205454812,-1,77.21004216217962,inf,False,True
Paris,247757518,4,58.99259985358111,-1,67.7457842775185,71.99425700462209,False,True
Paris,7744006064,3,21.858701264040214,-1,31.713153100240753,34.94258045454685,False,True
Paris,25103068,3,82.75845001269262,-1,90.88557585652447,149.29282315008652,False,True
Paris,507256883,3,53.83978502300981,-1,119.07826928069382,121.57382671406636,False,True
Paris,1381775678,1,95.66037635963801,-1,inf,inf,False,True
Paris,26401006,2,54.508334641916875,-1,125.11602721677272,inf,False,True
Paris,26402085,4,51.304822668255234,-1,64.15041226470495,74.73180577803728,False,True
Paris,175042439,3,46.83577642164491,-1,50.79128397254102,59.452224159739515,False,True
Paris,123256917,4,13.34991554695472,-1,85.19819156121038,94.64241016347614,False,True
Paris,583023059,4,10.699957853165497,-1,51.323789343422476,53.19526413782389,False,True
Paris,808532752,50,0.0,-1,,,True,True
Paris,94249422,4,46.38887609700071,-1,52.50185217002006,87.59744498344755,False,True
Paris,94250376,4,28.350897329632993,-1,35.05313825999408,42.83204057154966,False,True
Paris,7741387781,3,30.955345150636,-1,74.337337468217,83.62304285860037,False,True
Paris,5881358779,2,19.663379352851937,-1,89.44714135350118,inf,False,True
Paris,259648564,3,49.690814102089135,-1,123.8259476059352,180.71138019233308,False,True
Paris,2503349653,1,80.49810841126755,-1,inf,inf,False,True
Paris,361058,3,62.4310452249958,-1,75.12754834012935,93.02457973488163,False,True
Paris,506370692,3,42.696035518315234,-1,55.953616414689485,64.93123203571496,False,True
Paris,3801979375,3,113.93491691508956,-1,136.89538372029523,162.65140616771717,False,True
Paris,2268049574,2,127.72887443084736,-1,144.18693403565544,inf,False,True
Paris,244580618,3,46.57212921677735,-1,131.7361531951038,156.3378636310352,False,True
Paris,26588359,2,88.6443460841656,-1,129.60944679905427,inf,False,True
Paris,26401695,4,16.834789532353103,-1,79.30619326146797,99.51535606310077,False,True
Paris,26401083,3,46.15824099991114,-1,86.47441355440705,139.7345526718063,False,True
Paris,94140445,5,54.327208516279995,-1,64.59427877078853,89.73013887020188,False,True
Paris,332476877,4,55.61361935690171,-1,58.7128579151224,99.33636357454324,False,True
Paris,439881550,2,34.096277311610905,-1,58.65636279858722,inf,False,True
Paris,920531716,2,54.20982781515034,-1,153.147957271383,inf,False,True
Paris,94110611,50,0.0,-1,,,True,True
Paris,7973699423,1,85.74593011196765,-1,inf,inf,False,True
Paris,2863101693,3,101.20008792490104,-1,119.24240382622668,149.22877955209879,False,True
Paris,202807053,50,0.0,-1,,,True,True
Paris,2417617590,3,28.974615006405386,-1,52.057457553854945,63.63705995532199,False,True
Paris,505820709,4,47.54181096343585,-1,79.09744119024572,116.40080865411923,False,True
Paris,933223108,5,17.118028717271343,-1,33.17248611853741,43.628026525715924,False,True
Paris,15864053,1,54.39899352437859,-1,inf,inf,False,True
Paris,2575067143,2,60.553662035867674,-1,127.94054743556597,inf,False,True
Paris,6842691284,2,88.25078505655705,-1,133.363898700927,inf,False,True
Paris,11101413293,3,19.045232239151414,-1,91.31081577681725,106.27332150145023,False,True
Paris,7020299816,2,60.584430511385804,-1,90.68977155898406,inf,False,True
Paris,3424757329,3,58.93330054919829,-1,107.77394862895642,121.21176352072953,False,True
Paris,774793077,1,88.06809509758175,-1,inf,inf,False,True
Paris,643357264,50,0.0,-1,,,True,True
Paris,1291120168,4,14.46786549469782,-1,69.01797508203485,73.16728087600069,False,True
Paris,153492351,3,34.978115091302286,-1,90.1222508473002,113.50064086846533,False,True
Paris,96146088,3,37.27620965710168,-1,54.03303255174148,93.86569675317324,False,True
Paris,246286541,2,27.148014652735153,-1,105.05161089326371,inf,False,True
Paris,201971295,3,49.880699570661235,-1,83.69322418173587,88.2481604174051,False,True
Paris,94186411,3,27.694850426877736,-1,81.36072000682302,105.79245782096582,False,True
Paris,2127242896,3,52.129260103794536,-1,86.50120293882303,116.97695506047474,False,True
Paris,2294650372,3,19.247568720330413,-1,63.23520910421224,92.08493716181306,False,True
Paris,255390708,2,22.502131766138245,-1,133.9332544017316,inf,False,True
Paris,9659338682,2,99.75188306049021,-1,119.58653476804307,inf,False,True
Paris,1736637853,6,30.991013164937403,-1,33.827100064388134,42.557645037959226,False,True
Paris,1455773025,4,16.40937475236078,-1,46.98364472750714,49.24146049605517,False,True
Paris,415004956,3,106.27715299761306,-1,120.70085638212663,142.063234236469,False,True
Paris,1313369659,3,129.99887191910074,-1,132.1823287987679,161.98124255369981,False,True
Paris,330217377,2,69.71056863537613,-1,79.20680256498281,inf,False,True
Paris,65280686,3,31.189196006605606,-1,52.5386006666495,61.87768912613587,False,True
Paris,10048157406,2,60.41872412241614,-1,69.23820002267284,inf,False,True
Paris,1266559596,2,73.64958307697299,-1,89.21683211061418,inf,False,True
Paris,256409987,3,57.595968125210646,-1,64.01685238987635,86.1582661348976,False,True
Paris,8274315677,3,73.74988548748695,-1,78.7535164725063,88.25128157738209,False,True
Paris,4982875879,3,21.377854615742855,-1,58.35188105388814,72.02871651228062,False,True
Paris,94196276,1,141.44563721585587,-1,inf,inf,False,True
Paris,94193348,2,60.759393151579864,-1,207.54120526640136,inf,False,True
Paris,4583249023,4,37.81725570371369,-1,56.36284676266541,74.01360806169588,False,True
Paris,94187782,3,24.953443514932314,-1,41.3784423018817,89.33374196288372,False,True
Paris,201646642,4,38.956219086529835,-1,71.28297092148004,94.86495094019244,False,True
Paris,209141078,3,11.338193410844019,-1,101.55820589845615,161.52203318197778,False,True
Paris,3371742245,2,96.71200592128449,-1,136.92749729094206,inf,False,True
Paris,268209986,3,103.73521038443334,-1,159.75579700831793,168.8538619158984,False,True
Paris,14956542,3,97.274243995965,-1,110.23771216377558,201.08113996306145,False,True
Paris,15378804,2,104.23184184255892,-1,115.1179521524841,inf,False,True
Paris,2064552414,1,43.93831043721796,-1,inf,inf,False,True
Paris,12318460199,3,50.70407923522294,-1,52.388566473762694,79.88359358098849,False,True
Paris,208761485,2,27.555039358503024,-1,66.72930319776313,inf,False,True
Paris,52842220,4,20.23903341067919,-1,41.20619172303847,58.43636113233792,False,True
Paris,148945385,2,84.3962022306389,-1,125.61557731520698,inf,False,True
Paris,96149590,5,76.42528675782731,-1,78.9945075882817,99.5976268294516,False,True
Paris,174986032,1,87.29349683844404,-1,inf,inf,False,True
Paris,21732950,4,45.80423124970386,-1,123.97389295512771,133.21591665565,False,True
Paris,94125868,5,16.585326124945077,-1,20.397160972671074,55.83721131879191,False,True
Paris,26551726,3,15.658341806908844,-1,79.47263662848383,160.72923683540714,False,True
Paris,258050714,2,75.7783287129592,-1,103.94246532460703,inf,False,True
Paris,216034236,2,74.00133866413572,-1,143.38316399166814,inf,False,True
Paris,277614017,3,45.72278690205727,-1,133.81566461779616,210.97906334283599,False,True
Paris,320203228,2,118.07238599314528,-1,125.8160130145387,inf,False,True
Paris,1390845025,1,141.56740758593867,-1,inf,inf,False,True
Paris,442296,2,12.651182350178725,-1,129.73989752799056,inf,False,True
Paris,25002683,2,29.658685264219,-1,130.08797223028688,inf,False,True
Paris,2548427905,1,105.14741715408653,-1,inf,inf,False,True
Paris,428051495,3,55.524723347338735,-1,67.60221734993438,96.27681172506135,False,True
Paris,153517219,3,66.97759855352787,-1,96.71769133498275,144.68514025716985,False,True
Paris,8824722819,1,87.98397695153263,-1,inf,inf,False,True
Paris,269273110,5,139.4732141348188,-1,139.75874944701965,148.9712007256702,False,True
Paris,702937926,4,49.73428211322673,-1,88.62432398516242,91.62685980564925,False,True
Paris,174982973,2,32.03883841419531,-1,165.53484972416058,inf,False,True
Paris,96138283,5,37.78312563562761,-1,58.97423311533698,67.61318719262763,False,True
Paris,258047121,1,123.48548904392342,-1,inf,inf,False,True
Paris,2942540604,1,124.02296035877882,-1,inf,inf,False,True
Paris,797804097,50,0.0,-1,,,True,True
Paris,2763050894,2,134.54402144220845,-1,182.63059459067313,inf,False,True
Paris,8595850885,3,107.67209279959913,-1,140.21739441017016,171.26307247376047,False,True
Paris,15378831,4,52.399162829338366,-1,66.64379608944776,90.78301734638364,False,True
Paris,368064,3,53.85155846194231,-1,132.0336548587944,169.41646566831307,False,True
Paris,648217878,3,76.40973194838448,-1,95.11603894933575,122.00389752534608,False,True
Paris,294282580,4,42.55247538662524,-1,42.72127061797494,64.0143381290755,False,True
Paris,152807172,2,170.17547723956628,-1,194.88206649537585,inf,False,True
Paris,431516479,4,47.750452297076954,-1,49.14740827530824,109.79523701181947,False,True
Paris,268685567,3,33.831913496855464,-1,74.88113161686806,114.05126692254773,False,True
Paris,203329763,2,41.55082029136643,-1,47.09156769002164,inf,False,True
Paris,203329020,3,23.91617788721642,-1,113.72596359941653,119.0130960519347,False,True
Paris,2055711306,4,68.41853595074637,-1,70.23734077522357,74.51073798840477,False,True
Paris,2529018575,4,63.46265011932733,-1,96.78322736510253,103.21232158680216,False,True
Paris,2127247613,4,74.88564795913838,-1,116.09524857284399,168.82496280594648,False,True
Paris,130052295,3,129.357594911258,-1,131.12949619888002,190.88058315536102,False,True
Paris,556543729,4,97.68416266982048,-1,190.11248188868862,219.7418313013962,False,True
Paris,11559477227,3,39.888201964415856,-1,49.055756974049736,49.82976671738325,False,True
Paris,259039022,4,104.9575442171884,-1,110.33057635698671,110.69183443877085,False,True
Paris,707878884,4,56.387428767878106,-1,62.34850528835873,138.04328406351692,False,True
Paris,306598642,4,65.58175596724779,-1,82.37346285325523,98.77291932426894,False,True
Paris,7736949901,2,58.04420875114048,-1,85.66682520595921,inf,False,True
Paris,566748730,5,18.851914319406195,-1,39.84367805135153,82.45477134082739,False,True
Paris,6395644975,1,69.96422164106582,-1,inf,inf,False,True
Paris,1989894444,2,39.5361902273534,-1,99.27992283334451,inf,False,True
Paris,94131402,4,37.88326133417733,-1,62.49235396442607,73.01861458270962,False,True
Paris,203324662,50,0.0,-1,,,True,True
Paris,340855540,1,156.05190020269333,-1,inf,inf,False,True
Paris,556195065,2,89.439794538408,-1,259.8957336556913,inf,False,True
Paris,7740607854,1,77.95365074973274,-1,inf,inf,False,True
Paris,177308561,2,76.53719349331926,-1,178.02147734719915,inf,False,True
Paris,245272062,1,118.5306018050893,-1,inf,inf,False,True
Paris,5448919003,3,100.45662284316472,-1,132.79787906038462,198.4393678530983,False,True
Paris,244455502,3,103.39451985732317,-1,132.78344792968952,181.3946648256058,False,True
Paris,244455544,2,99.50887009289671,-1,142.93679692946202,inf,False,True
Paris,567367734,3,60.058318954257764,-1,165.06880200775876,237.26235281799222,False,True
Paris,12132503708,2,46.43938916943969,-1,73.61557096991669,inf,False,True
Paris,4511298500,2,31.840309134941133,-1,168.47917847002586,inf,False,True
Paris,248578600,3,45.101006809792544,-1,150.27051765620405,260.4259120217507,False,True
Paris,556195065,2,89.439794538408,-1,259.8957336556913,inf,False,True
Paris,8194889283,4,111.93876342236506,-1,243.87809590217392,294.43152813745104,False,True
Paris,332199745,2,154.87595482489994,-1,165.8904971899949,inf,False,True
Paris,1307776985,2,138.7806656545769,-1,199.88079012287514,inf,False,True
Paris,2211156952,3,158.3882917403663,-1,176.82525588653144,349.25306977823027,False,True
Paris,1307776975,2,175.73840028059715,-1,198.75030904658453,inf,False,True
Paris,249624262,2,138.3208953032055,-1,234.38600856131896,inf,False,True
Paris,268227835,2,140.18560566929824,-1,171.2569365979109,inf,False,True
Paris,556195065,2,89.439794538408,-1,259.8957336556913,inf,False,True
Paris,1307776975,2,175.73840028059715,-1,198.75030904658453,inf,False,True
Paris,249624262,2,138.3208953032055,-1,234.38600856131896,inf,False,True
Paris,8194889283,4,111.93876342236506,-1,243.87809590217392,294.43152813745104,False,True
Paris,249624262,2,138.3208953032055,-1,234.38600856131896,inf,False,True
Paris,332199745,2,154.87595482489994,-1,165.8904971899949,inf,False,True
Paris,1307776975,2,175.73840028059715,-1,198.75030904658453,inf,False,True
Seattle,5590816066,3,239.94502898751978,-1,273.9210911003395,288.3213692221618,False,True
Seattle,53151960,4,174.51640681981561,-1,242.82799911688994,305.5809198846356,False,True
Seattle,4301237600,1,420.3221534840338,-1,inf,inf,False,True
Seattle,53099401,4,136.9833172974571,-1,159.43297045122327,359.30521890803095,False,True
Seattle,53079716,5,45.02844291041034,-1,85.04025880819862,288.6577290943326,False,True
Seattle,53222380,5,184.79682697181158,-1,199.1078266001855,329.1581449461359,False,True
Seattle,7632517278,3,255.6096590814603,-1,272.44652394686494,537.5015658346174,False,True
Seattle,9730497438,1,193.30584175599722,-1,inf,inf,False,True
Seattle,4876518633,2,171.4727573324803,-1,189.5184730234581,inf,False,True
Seattle,2672468975,2,49.712857732258435,-1,277.71257856486494,inf,False,True
Seattle,69450849,2,123.40471341553234,-1,192.50174628190817,inf,False,True
Seattle,3583904795,2,31.748508542757353,-1,40.54023722118718,inf,False,True
Seattle,53094603,5,238.86728707332568,-1,260.571510134511,311.3534150800339,False,True
Seattle,504899471,2,52.074617272130624,-1,107.11664035095683,inf,False,True
Seattle,53210278,5,88.48921883109503,-1,143.53124190992125,175.18915665208095,False,True
Seattle,53194595,8,143.8941237563291,-1,168.4614681820988,176.12536413006072,False,True
Seattle,432285061,6,85.56969966975466,-1,103.68623877462338,127.67668638408371,False,True
Seattle,53072831,4,262.5019987302815,-1,303.64398269527095,386.9010064461211,False,True
Seattle,53203116,4,106.31380481205814,-1,118.59310847750255,273.7243371679181,False,True
Seattle,53068393,7,31.379369760930206,-1,82.53760983846873,86.28049235351166,False,True
Seattle,1729170447,2,126.96066505814586,-1,171.71110801430024,inf,False,True
Seattle,3672566866,3,210.85873604738296,-1,227.57346154774314,257.63423215563995,False,True
Seattle,53222244,3,246.5766566187208,-1,261.29430835522015,305.08337460238596,False,True
Seattle,4931559414,3,281.63725507611633,-1,309.11787409021713,342.9693965542888,False,True
Seattle,53181625,2,47.077846081478064,-1,78.03268101271418,inf,False,True
Seattle,53194956,4,69.16794331423414,-1,100.12277824547024,126.97666381688089,False,True
Seattle,53109755,5,102.31047982096217,-1,125.60141880423636,140.56337017910548,False,True
Seattle,53115183,6,70.09759349414504,-1,85.81059136782667,93.73046081373113,False,True
Seattle,53134684,7,33.65902318262243,-1,40.16012649719178,80.57403357533295,False,True
Seattle,53161435,4,62.796512692104244,-1,72.07198063688092,228.24487477049428,False,True
Seattle,3616331733,4,39.03609054016016,-1,85.46023624320463,166.45019993255966,False,True
Seattle,9224842261,4,89.14439187098219,-1,133.22745243648524,139.92260910835697,False,True
Seattle,9224563958,4,60.2164881384966,-1,73.69803595159738,115.36231929883229,False,True
Seattle,5431294807,7,9.122506337861843,-1,23.70603937426256,73.76085423908307,False,True
Seattle,4001581488,3,37.173689026653925,-1,47.46005157964899,71.09935708956593,False,True
Seattle,7338915158,7,60.55165078949148,-1,113.37028682624047,122.0238476354514,False,True
Seattle,53158826,5,101.1071120335567,-1,111.26054545990074,135.70365336862537,False,True
Seattle,6456375600,6,76.41451992949584,-1,114.41658146317442,147.14628208507142,False,True
Seattle,5435451217,3,53.57081787850909,-1,75.31833726717673,126.67983804713896,False,True
Seattle,8521568013,3,145.39720886982172,-1,167.31156047580419,206.64965344185535,False,True
Seattle,53199967,4,164.68127784879778,-1,179.58620319249297,193.49129553668695,False,True
Seattle,53071978,5,148.8550973682588,-1,226.44644001133696,245.85842205089364,False,True
Seattle,6993770225,4,182.24843002068434,-1,241.1749410896866,245.21456997880426,False,True
Seattle,5440639633,2,215.71223533325005,-1,263.5301443709907,inf,False,True
Seattle,2993026928,3,57.152302471682844,-1,61.38982968892266,79.8203911112367,False,True
Seattle,5440749552,2,29.549730630527467,-1,41.81214332761016,inf,False,True
Seattle,9763401661,3,44.78077508986923,-1,63.58527398378841,83.57573405940917,False,True
Seattle,5440749574,3,93.14576771882469,-1,119.23056445000248,139.1287689907711,False,True
Seattle,9057501115,4,92.80952963783267,-1,106.68437525066851,121.11171367848644,False,True
Seattle,67448775,5,68.46730799157872,-1,81.41106668934799,94.0131275347191,False,True
Seattle,9227091547,4,157.20383120447352,-1,356.6849251069219,360.4875572047922,False,True
Seattle,9225574382,4,122.76448828528008,-1,316.714023772322,321.8562967324688,False,True
Seattle,3663823094,5,174.29195356358287,-1,210.48873796336832,223.47977535960152,False,True
Seattle,53176379,4,164.9853536768213,-1,172.74379336630025,235.63806008644167,False,True
Seattle,9225125737,4,93.01366247722503,-1,139.43780818026949,210.77100645957825,False,True
Seattle,3793153978,3,95.83623717806054,-1,132.14670596481795,143.67166736240029,False,True
Seattle,52969130,4,87.3140202841584,-1,106.52517760295683,117.91026457324794,False,True
Seattle,2445205262,3,92.31455963332164,-1,154.44038871721796,192.8473739576927,False,True
Seattle,3921157491,2,207.60650931761162,-1,374.98443049956404,inf,False,True
Seattle,53202739,5,141.85849179956526,-1,163.77284340554775,219.3323491666207,False,True
Seattle,544354635,1,131.44960153150078,-1,inf,inf,False,True
Seattle,721770334,1,25.217684185445393,-1,inf,inf,False,True
Seattle,3882663515,3,10.48044498812608,-1,44.77587021323753,102.38769938522351,False,True
Seattle,53210270,3,49.20901832872574,-1,101.42578223459833,187.27958865382053,False,True
Seattle,10221430743,2,96.98565459232566,-1,172.0257707284181,inf,False,True
Seattle,523604063,3,134.5242965187201,-1,146.99739211127792,281.68056437574916,False,True
Seattle,8963126840,3,18.055156619059794,-1,64.16364740589665,70.55885182143108,False,True
Seattle,7298857410,2,11.753957651285123,-1,64.00698199610163,inf,False,True
Seattle,4927301369,4,27.723133807206004,-1,56.338761153942635,81.220886248551,False,True
Seattle,53248420,4,65.83794806737605,-1,108.05324617399017,119.33570050872103,False,True
Seattle,9527353968,3,100.59445982669861,-1,128.9304537437654,145.42121867416026,False,True
Seattle,9766056731,4,89.25034949541262,-1,117.91690203028895,137.39331883952195,False,True
Seattle,1505765962,3,123.70788181690526,-1,135.3271745486569,160.8729940917972,False,True
Seattle,3886832390,3,145.27722530107476,-1,160.26812204915137,176.8231978362525,False,True
Seattle,53114499,5,163.0238499617814,-1,183.07118083552308,208.05494014829583,False,True
Seattle,8931858992,4,77.31003458405372,-1,352.47596575524494,356.27859785311523,False,True
Seattle,6417236505,3,166.35154317491055,-1,211.8003203603341,276.7553183227823,False,True
Seattle,11337710806,2,161.95730256925216,-1,229.29976903586072,inf,False,True
Seattle,7186947211,3,196.56512190301095,-1,211.62340885524378,367.4528566874445,False,True
Seattle,4410665100,2,117.68490659817373,-1,136.33584535995553,inf,False,True
Seattle,53152241,4,139.7329948074877,-1,162.54981873989686,173.62628110856366,False,True
Seattle,53152246,6,109.3333272739701,-1,137.67972807285943,178.94007167955135,False,True
Seattle,3631791298,2,132.50226486800045,-1,150.64193401576586,inf,False,True
Seattle,3882681335,2,46.12938960617729,-1,97.54978717869687,inf,False,True
Seattle,5610329930,3,9.741534349242539,-1,22.252244969157246,30.282542718593405,False,True
Seattle,9062448705,4,48.05402385080907,-1,63.883759305415964,80.22858804026458,False,True
Seattle,53109729,5,109.30334586486266,-1,138.81093189641422,150.13191948142682,False,True
Seattle,53150270,7,99.89469727476317,-1,139.46519797724056,156.11095925280895,False,True
Seattle,53223035,4,156.538118657775,-1,159.8963617119919,182.8632265392356,False,True
Seattle,2482976038,2,150.5240787997706,-1,207.7592475871156,inf,False,True
Seattle,4299391050,3,21.41705628639294,-1,395.2580911518579,399.0607232497282,False,True
Seattle,12181371145,3,208.44692662342663,-1,227.2640528020592,352.6331999844904,False,True
Seattle,53080419,4,332.08998363035823,-1,336.7414173473188,369.4160897412202,False,True
Seattle,3663838722,1,306.1987584448448,-1,inf,inf,False,True
Seattle,53197382,6,253.8524022971791,-1,323.61801839859004,359.32395194951096,False,True
Seattle,1076679312,3,223.67347181686446,-1,242.39177067748048,301.8826938072389,False,True
Seattle,5435451172,1,339.49075788302747,-1,inf,inf,False,True
Seattle,3484719554,1,73.65078346745483,-1,inf,inf,False,True
Seattle,4607149914,3,68.66364876989732,-1,99.13569679395869,164.84380909617937,False,True
Seattle,53199150,4,61.74090442811513,-1,71.34374656969126,90.0304285935179,False,True
Seattle,53199152,8,81.86054609698654,-1,87.20399483419278,108.69146647479062,False,True
Seattle,244285019,7,110.81315513908551,-1,132.96721509446206,138.24765827444372,False,True
Seattle,53199157,7,86.38525669081156,-1,94.42431166331282,143.96297442243315,False,True
Seattle,4114940218,3,50.951500847523924,-1,92.16028289391427,119.64353637016377,False,True
Seattle,4515330965,2,65.8900429632121,-1,80.4665670619485,inf,False,True
Seattle,53197491,4,61.806660485022974,-1,87.16842579774065,88.41073205448927,False,True
Seattle,9062701119,4,56.83382392081239,-1,65.69160146861432,84.1326141299756,False,True
Seattle,53153875,4,97.07243182271208,-1,109.2916663356641,110.64972822125867,False,True
Seattle,5442291312,2,117.0258806921644,-1,137.44500491041265,inf,False,True
Seattle,53128179,5,72.42741190126793,-1,75.76140294288466,90.30560987724735,False,True
Seattle,9038275589,4,75.67608257307154,-1,82.96953371732906,127.39310301886087,False,True
Seattle,9035031475,4,109.57108020382522,-1,129.5949349530191,154.0272951543206,False,True
Seattle,53197106,4,75.1778482513601,-1,166.75027991256485,168.30095927029268,False,True
Seattle,5099239241,3,25.873460958277015,-1,154.82471383707343,193.7619501553117,False,True
Seattle,2459615943,4,129.86043277324194,-1,408.44796101384134,442.2888494492275,False,True
Seattle,2396801873,8,87.88015745993144,-1,400.30857413591696,432.6147255191787,False,True
Seattle,2396801886,7,158.99722569367339,-1,322.4125842120152,380.21200638732296,False,True
Seattle,7178339037,4,199.06006005022448,-1,265.39631319960506,356.3250138972139,False,True
Seattle,10227041645,4,52.83317706541999,-1,61.783662363403195,71.59325036927953,False,True
Seattle,60163296,3,59.9840576834119,-1,74.13305106257981,75.07201245431798,False,True
Seattle,244284897,7,22.199937590515795,-1,34.40088194700875,52.61954524417129,False,True
Seattle,53122006,4,26.381722815126537,-1,64.5620889998481,67.66559516589206,False,True
Seattle,53188599,5,30.99416537637657,-1,47.68002346078042,52.075233952717575,False,True
Seattle,53156221,8,31.983236328859768,-1,43.02497670580395,45.630675192768706,False,True
Seattle,3892262754,4,76.55296975692906,-1,97.2260560700818,97.70711888078273,False,True
Seattle,8517991469,4,4.46026233461156,-1,7.437245667719195,21.364060836588926,False,True
Seattle,53139268,5,27.83529123335924,-1,28.171430835155263,54.018420706344436,False,True
Seattle,53080319,5,73.8086761434498,-1,90.44064956604302,101.87615481048897,False,True
Seattle,566896821,5,118.54504625241754,-1,119.70374462462459,135.66685709924187,False,True
Seattle,53139210,5,18.61197551592174,-1,23.873613656763048,44.298021462951496,False,True
Seattle,53139213,7,58.46618969527342,-1,70.4866575496483,74.92546884851191,False,True
Seattle,53139218,5,12.672606133403571,-1,23.902211547965525,60.52298109460676,False,True
Seattle,53090483,6,15.875300596297134,-1,38.245309625836946,75.62407920601294,False,True
Seattle,67507151,7,4.125192522373746,-1,15.378234121474126,65.95069343974342,False,True
Seattle,1708673271,5,49.87053881737228,-1,73.19326992312759,111.69603973474196,False,True
Seattle,5440951319,3,112.83881557448741,-1,118.55852171106505,124.03641415984039,False,True
Seattle,6600251015,3,74.02597614698857,-1,122.83962745739129,161.05846910958985,False,True
Seattle,5418740244,2,98.75511249624134,-1,115.58790490961057,inf,False,True
Seattle,53238046,4,17.002461184153113,-1,37.818594940432874,122.38259760481064,False,True
Seattle,53237191,3,37.17196439130048,-1,78.90514148002254,83.03507029604057,False,True
Seattle,5429833871,2,3.4417047099974765,-1,49.304810614737555,inf,False,True
Seattle,53160052,5,163.1261219436661,-1,368.8209029005171,475.5545386196517,False,True
Seattle,53160043,8,221.97532676340694,-1,375.8696608159938,385.54441532239764,False,True
Seattle,10067487878,2,343.8263979979896,-1,489.2331867528431,inf,False,True
Seattle,10059894785,2,81.31517719172123,-1,90.60116684381802,inf,False,True
Seattle,53189615,3,39.488256629295904,-1,63.90259738534108,65.01298408134787,False,True
Seattle,53146390,6,30.909555330659863,-1,35.317086229376024,50.523240326830035,False,True
Seattle,4286768046,1,51.69890609126506,-1,inf,inf,False,True
Seattle,53107229,4,49.201824696327485,-1,56.72987400582668,71.48312326277694,False,True
Seattle,3892263062,3,69.68104968392288,-1,86.3667780293019,105.84321527666285,False,True
Seattle,3221153504,5,13.529338315035808,-1,52.54143491784629,54.42880683412976,False,True
Seattle,2632954380,5,32.05341131540638,-1,57.20646993068728,58.05463277768703,False,True
Seattle,53157841,4,81.60798925358816,-1,106.76104786886907,108.33073016420029,False,True
Seattle,53085538,7,77.84631871376514,-1,121.97434395811217,126.54314944401668,False,True
Seattle,1735549665,1,196.68167373058495,-1,inf,inf,False,True
Seattle,431781886,6,79.0386132783884,-1,90.44914786815579,99.74575743399741,False,True
Seattle,8939054160,4,53.47820496637614,-1,61.20899897807275,113.06483517218878,False,True
Seattle,1708703797,3,70.76055822828663,-1,134.08642798217255,192.04575493395328,False,True
Seattle,53185502,3,66.6230466433434,-1,70.76472558353463,146.58217214018137,False,True
Seattle,6886096575,2,95.96162321011003,-1,104.83966387258266,inf,False,True
Seattle,5627673255,2,12.640448945398324,-1,52.71470688223499,inf,False,True
Seattle,3651401352,1,188.06820066482226,-1,inf,inf,False,True
Seattle,2396814694,3,278.62736489761363,-1,365.477316303328,423.91622874979987,False,True
Seattle,7153479081,2,253.16655161261593,-1,559.955983420754,inf,False,True
Seattle,4325942687,2,290.3818104074112,-1,520.3237191409955,inf,False,True
Seattle,53155726,3,52.418299126792405,-1,54.69634984210816,85.70459858136991,False,True
Seattle,10857333596,3,51.62003323437789,-1,84.4910852256984,120.29631080116135,False,True
Seattle,2324752706,6,12.353190802503068,-1,32.2130643182246,44.34518523270039,False,True
Seattle,10895123383,2,20.65679649802476,-1,34.28466987594207,inf,False,True
Seattle,2511119206,5,47.434652732581945,-1,65.12461359952574,67.36781107955346,False,True
Seattle,60002834,4,19.198368646573353,-1,33.946584256676644,78.99765343392203,False,True
Seattle,3806993558,2,121.48497618317484,-1,136.74831937395555,inf,False,True
Seattle,667762771,1,156.87208984180478,-1,inf,inf,False,True
Seattle,53241032,2,130.34721749139865,-1,213.06993277281265,inf,False,True
Seattle,507964885,4,81.08875343279955,-1,100.81515521051567,177.3016571612838,False,True
Seattle,4327126177,2,52.5956204614445,-1,66.625658845799,inf,False,True
Seattle,13009700328,3,19.898687449079823,-1,25.59832016206515,71.97023672621609,False,True
Seattle,4489407142,4,42.10015136225077,-1,46.7200112792889,62.342136713579535,False,True
Seattle,53085545,4,32.528747978907646,-1,44.937532267011015,91.78545420905687,False,True
Seattle,7662634140,2,110.69298437635666,-1,164.80663777235745,inf,False,True
Seattle,9763401676,2,121.91186785238799,-1,159.37964855926361,inf,False,True
Seattle,437607820,4,104.71035479065453,-1,110.69184200737774,150.01713672404614,False,True
Seattle,53130141,5,83.08026272977985,-1,142.56687686752238,158.90672132065106,False,True
Seattle,5440951157,4,38.57258241105092,-1,171.2618423140077,189.7352034029172,False,True
Seattle,8898839643,4,45.111122008390836,-1,169.8802126702982,222.69305627495413,False,True
Seattle,12851344134,3,89.76282520107834,-1,189.42103019571894,209.27402644581474,False,True
Seattle,5419998831,3,117.012538483781,-1,169.26918555999762,222.49660196176336,False,True
